corpus_position,source_row_abs,EID_o_identificador,insumo_row,record_chars
45961,45962,2-s2.0-85118565531,45962,1127
45975,45976,2-s2.0-85109396538,45976,1568
45993,45994,2-s2.0-85139349838,45994,1691
45999,46000,2-s2.0-85139964608,46000,2239
46021,46022,2-s2.0-85141844152,46022,2106
46055,46056,2-s2.0-85142785295,46056,1611
46064,46065,2-s2.0-85140952331,46065,758
46073,46074,2-s2.0-85138717615,46074,1845
46084,46085,2-s2.0-85138585982,46085,2372
46085,46086,2-s2.0-85138361099,46086,3241
46088,46089,2-s2.0-85138091046,46089,1617
46091,46092,2-s2.0-85137835749,46092,1674
46109,46110,2-s2.0-85133918833,46110,1456
46129,46130,2-s2.0-85130504144,46130,2181
46132,46133,2-s2.0-85129750217,46133,2042
46159,46160,2-s2.0-85089978867,46160,1349
46175,46176,2-s2.0-85138310227,46176,2598
46200,46201,2-s2.0-85138275618,46201,4011
46202,46203,2-s2.0-85138272761,46203,1553
46213,46214,2-s2.0-85138253090,46214,2236
46214,46215,2-s2.0-85138251575,46215,3352
46222,46223,2-s2.0-85138243988,46223,4971
46230,46231,2-s2.0-85138233836,46231,3193
46231,46232,2-s2.0-85138232728,46232,3939
46235,46236,2-s2.0-85138229079,46236,4163
46246,46247,2-s2.0-85137910913,46247,2697
46255,46256,2-s2.0-85137541321,46256,1860
46263,46264,2-s2.0-85137080025,46264,1419
46268,46269,2-s2.0-85144593360,46269,2915
46279,46280,2-s2.0-85137682877,46280,2201
46285,46286,2-s2.0-85137278582,46286,1170
46290,46291,2-s2.0-85136962200,46291,2235
46300,46301,2-s2.0-85136578315,46301,1860
46307,46308,2-s2.0-85134616590,46308,1522
46309,46310,2-s2.0-85134546761,46310,926
46311,46312,2-s2.0-85134506584,46312,1642
46322,46323,2-s2.0-85132705878,46323,3056
46355,46356,2-s2.0-85135699766,46356,1869
46364,46365,2-s2.0-85134586683,46365,1199
46435,46436,2-s2.0-85135109832,46436,1654
46468,46469,2-s2.0-85133216155,46469,1792
46469,46470,2-s2.0-85133164649,46470,1615
46471,46472,2-s2.0-85132883776,46472,1774
46472,46473,2-s2.0-85132854123,46473,1846
46490,46491,2-s2.0-85122135836,46491,1789
46494,46495,2-s2.0-85105407539,46495,2512
46511,46512,2-s2.0-85134181900,46512,1829
46515,46516,2-s2.0-85188724476,46516,1707
46521,46522,2-s2.0-85133662903,46522,1381
46522,46523,2-s2.0-85130892899,46523,2063
46551,46552,2-s2.0-85173514643,46552,3154
46569,46570,2-s2.0-85135271130,46570,1517
46584,46585,2-s2.0-85132848526,46585,1672
46593,46594,2-s2.0-85132263064,46594,2498
46602,46603,2-s2.0-85131902352,46603,604
46603,46604,2-s2.0-85131799449,46604,3954
46606,46607,2-s2.0-85131771577,46607,2052
46620,46621,2-s2.0-85130336596,46621,2298
46637,46638,2-s2.0-85127648984,46638,1456
46638,46639,2-s2.0-85127616231,46639,1712
46641,46642,2-s2.0-85127488176,46642,1151
46642,46643,2-s2.0-85127220729,46643,1748
46650,46651,2-s2.0-85126264925,46651,2032
46668,46669,2-s2.0-85122348498,46669,1591
46669,46670,2-s2.0-85122235573,46670,1423
46687,46688,2-s2.0-85104103490,46688,1720
46700,46701,2-s2.0-85133263500,46701,1150
46711,46712,2-s2.0-85137308854,46712,1291
46738,46739,2-s2.0-85135394283,46739,1733
46753,46754,2-s2.0-85131009924,46754,1547
46764,46765,2-s2.0-85130392972,46765,1944
46765,46766,2-s2.0-85130277331,46766,1236
46769,46770,2-s2.0-85129841562,46770,2000
46785,46786,2-s2.0-85124622284,46786,1203
46787,46788,2-s2.0-85123927632,46788,1879
46792,46793,2-s2.0-85122763366,46793,2970
46799,46800,2-s2.0-85119286996,46800,1630
46818,46819,2-s2.0-85129750527,46819,836
46825,46826,2-s2.0-85128230567,46826,2139
46831,46832,2-s2.0-85128884502,46832,2143
46832,46833,2-s2.0-85147506813,46833,1634
46861,46862,2-s2.0-85129455768,46862,1600
46863,46864,2-s2.0-85129153831,46864,1477
46894,46895,2-s2.0-85126666936,46895,1150
46922,46923,2-s2.0-85114687525,46923,1720
46929,46930,2-s2.0-85103212324,46930,2078
46971,46972,2-s2.0-85144055875,46972,2145
46978,46979,2-s2.0-85136011167,46979,1704
47002,47003,2-s2.0-85126962705,47003,2107
47004,47005,2-s2.0-85126939634,47005,1761
47008,47009,2-s2.0-85126743693,47009,1013
47012,47013,2-s2.0-85126509060,47013,1386
47026,47027,2-s2.0-85125433272,47027,1051
47037,47038,2-s2.0-85123608312,47038,1441
47038,47039,2-s2.0-85123290616,47039,3050
47044,47045,2-s2.0-85120493639,47045,2838
47053,47054,2-s2.0-85113515436,47054,1450
47056,47057,2-s2.0-85112742843,47057,1720
47060,47061,2-s2.0-85111684873,47061,2024
47070,47071,2-s2.0-85102254164,47071,1905
47087,47088,2-s2.0-105005268824,47088,261
47090,47091,2-s2.0-85137145366,47091,1705
47100,47101,2-s2.0-85125565570,47101,2057
47104,47105,2-s2.0-85127704901,47105,1907
47111,47112,2-s2.0-85154584482,47112,1957
47122,47123,2-s2.0-85158846390,47123,1982
47125,47126,2-s2.0-85127267393,47126,3403
47147,47148,2-s2.0-85123927430,47148,1884
47155,47156,2-s2.0-85123454185,47156,2692
47157,47158,2-s2.0-85123396926,47158,2196
47160,47161,2-s2.0-85122405820,47161,2290
47164,47165,2-s2.0-85121120808,47165,1054
47166,47167,2-s2.0-85120606479,47167,1744
47168,47169,2-s2.0-85119061582,47169,1360
47171,47172,2-s2.0-85115095917,47172,2128
47181,47182,2-s2.0-85103384293,47182,1963
47192,47193,2-s2.0-85124969772,47193,1175
47198,47199,2-s2.0-85123997410,47199,2426
47202,47203,2-s2.0-85124328361,47203,1857
47204,47205,2-s2.0-85124293714,47205,1718
47218,47219,2-s2.0-85114116163,47219,1724
47219,47220,2-s2.0-85114092871,47220,1657
47220,47221,2-s2.0-85123345104,47221,1887
47237,47238,2-s2.0-85217036773,47238,1479
47270,47271,2-s2.0-85189148239,47271,1686
47274,47275,2-s2.0-85183656541,47275,2339
47287,47288,2-s2.0-85180804684,47288,2220
47289,47290,2-s2.0-85180796286,47290,565
47299,47300,2-s2.0-85180627730,47300,1127
47304,47305,2-s2.0-85179868285,47305,1850
47313,47314,2-s2.0-85175037738,47314,2521
47314,47315,2-s2.0-85174849080,47315,1867
47343,47344,2-s2.0-85172313577,47344,2558
47350,47351,2-s2.0-85171787703,47351,1586
47359,47360,2-s2.0-85169921885,47360,1249
47361,47362,2-s2.0-85169329554,47362,1782
47362,47363,2-s2.0-85169319526,47363,1292
47372,47373,2-s2.0-85167601941,47373,2692
47394,47395,2-s2.0-85163875972,47395,1703
47407,47408,2-s2.0-85163422079,47408,1940
47411,47412,2-s2.0-85161868577,47412,1778
47425,47426,2-s2.0-85159956341,47426,2586
47430,47431,2-s2.0-85159604260,47431,1312
47431,47432,2-s2.0-85159496342,47432,1290
47449,47450,2-s2.0-85159027806,47450,1993
47452,47453,2-s2.0-85159021937,47453,1448
47454,47455,2-s2.0-85159003990,47455,1011
47471,47472,2-s2.0-85158853784,47472,1739
47475,47476,2-s2.0-85156145826,47476,1983
47495,47496,2-s2.0-85153336614,47496,1678
47503,47504,2-s2.0-85151770761,47504,1881
47508,47509,2-s2.0-85151416043,47509,2520
47524,47525,2-s2.0-85150582236,47525,943
47544,47545,2-s2.0-85150537995,47545,884
47546,47547,2-s2.0-85150458340,47547,482
47553,47554,2-s2.0-85150016156,47554,1587
47557,47558,2-s2.0-85149860503,47558,1399
47566,47567,2-s2.0-85149364038,47567,1857
47572,47573,2-s2.0-85148888686,47573,1868
47580,47581,2-s2.0-85148531774,47581,1439
47583,47584,2-s2.0-85148518298,47584,1160
47591,47592,2-s2.0-85148417926,47592,1476
47599,47600,2-s2.0-85148077099,47600,1843
47607,47608,2-s2.0-85147943468,47608,1684
47608,47609,2-s2.0-85147940193,47609,1890
47615,47616,2-s2.0-85147732163,47616,1358
47627,47628,2-s2.0-85147528226,47628,2092
47632,47633,2-s2.0-85147517919,47633,1948
47633,47634,2-s2.0-85147517682,47634,1788
47634,47635,2-s2.0-85147510061,47635,2063
47677,47678,2-s2.0-85146697445,47678,1058
47680,47681,2-s2.0-85146686897,47681,1945
47690,47691,2-s2.0-85146558956,47691,1828
47721,47722,2-s2.0-85145946905,47722,2237
47727,47728,2-s2.0-85145897074,47728,1922
47728,47729,2-s2.0-85145877162,47729,1900
47733,47734,2-s2.0-85145776174,47734,1392
47742,47743,2-s2.0-85145699449,47743,1798
47746,47747,2-s2.0-85145433773,47747,1482
47749,47750,2-s2.0-85145352748,47750,2222
47754,47755,2-s2.0-85144940378,47755,2206
47773,47774,2-s2.0-85144380770,47774,1504
47780,47781,2-s2.0-85144179393,47781,2487
47809,47810,2-s2.0-85143792430,47810,1745
47818,47819,2-s2.0-85143760327,47819,3105
47826,47827,2-s2.0-85143459013,47827,982
47831,47832,2-s2.0-85143197957,47832,1453
47835,47836,2-s2.0-85143087079,47836,1615
47836,47837,2-s2.0-85143077343,47837,1973
47843,47844,2-s2.0-85142844398,47844,968
47861,47862,2-s2.0-85142553367,47862,2233
47862,47863,2-s2.0-85142540916,47863,1580
47901,47902,2-s2.0-85141809821,47902,1717
47902,47903,2-s2.0-85141801822,47903,1990
47915,47916,2-s2.0-85141664288,47916,1410
47927,47928,2-s2.0-85141482043,47928,1512
47936,47937,2-s2.0-85141217765,47937,2012
47943,47944,2-s2.0-85141148850,47944,2940
47962,47963,2-s2.0-85140773748,47963,1901
47976,47977,2-s2.0-85140577364,47977,1967
47989,47990,2-s2.0-85140260285,47990,2302
47996,47997,2-s2.0-85140154982,47997,1141
47997,47998,2-s2.0-85140146825,47998,1167
47998,47999,2-s2.0-85140099238,47999,1653
47999,48000,2-s2.0-85140044236,48000,2161
48016,48017,2-s2.0-85139449463,48017,1441
48042,48043,2-s2.0-85139067847,48043,1519
48067,48068,2-s2.0-85138281648,48068,1598
48076,48077,2-s2.0-85138026006,48077,1844
48086,48087,2-s2.0-85137660142,48087,1734
48095,48096,2-s2.0-85137439924,48096,1290
48097,48098,2-s2.0-85137366716,48098,2969
48103,48104,2-s2.0-85137095092,48104,1710
48105,48106,2-s2.0-85137073710,48106,1920
48111,48112,2-s2.0-85136953255,48112,2154
48148,48149,2-s2.0-85135833860,48149,1527
48170,48171,2-s2.0-85135439385,48171,1333
48220,48221,2-s2.0-85134573260,48221,1405
48221,48222,2-s2.0-85134529172,48222,1637
48229,48230,2-s2.0-85134346577,48230,1095
48239,48240,2-s2.0-85134193812,48240,1014
48242,48243,2-s2.0-85134179705,48243,1418
48264,48265,2-s2.0-85133642809,48265,1635
48269,48270,2-s2.0-85133516578,48270,1885
48278,48279,2-s2.0-85133453637,48279,2417
48280,48281,2-s2.0-85133433482,48281,1067
48285,48286,2-s2.0-85133216838,48286,434
48287,48288,2-s2.0-85133206301,48288,1929
48295,48296,2-s2.0-85132949372,48296,2940
48297,48298,2-s2.0-85132794959,48298,1402
48299,48300,2-s2.0-85132763329,48300,1663
48311,48312,2-s2.0-85132449758,48312,1555
48315,48316,2-s2.0-85132322513,48316,1357
48317,48318,2-s2.0-85132310623,48318,1183
48321,48322,2-s2.0-85132298185,48322,1877
48335,48336,2-s2.0-85131908908,48336,2085
48338,48339,2-s2.0-85131798781,48339,1457
48342,48343,2-s2.0-85131527216,48343,1875
48361,48362,2-s2.0-85130895363,48362,2217
48367,48368,2-s2.0-85130772746,48368,1905
48370,48371,2-s2.0-85130750451,48371,1017
48386,48387,2-s2.0-85130586377,48387,2099
48393,48394,2-s2.0-85130498840,48394,1896
48398,48399,2-s2.0-85130461047,48399,1296
48399,48400,2-s2.0-85130460565,48400,2282
48400,48401,2-s2.0-85130460528,48401,2180
48413,48414,2-s2.0-85130348779,48414,2947
48421,48422,2-s2.0-85130010516,48422,1343
48422,48423,2-s2.0-85129985173,48423,1545
48428,48429,2-s2.0-85129888688,48429,1650
48429,48430,2-s2.0-85129881772,48430,2260
48430,48431,2-s2.0-85129880137,48431,2243
48437,48438,2-s2.0-85129781948,48438,1638
48441,48442,2-s2.0-85129661478,48442,1409
48460,48461,2-s2.0-85129243186,48461,1386
48469,48470,2-s2.0-85129147018,48470,3023
48470,48471,2-s2.0-85129095272,48471,1719
48473,48474,2-s2.0-85129083125,48474,1261
48474,48475,2-s2.0-85129041532,48475,1542
48488,48489,2-s2.0-85128881400,48489,1848
48490,48491,2-s2.0-85128863988,48491,1809
48494,48495,2-s2.0-85128789462,48495,1739
48507,48508,2-s2.0-85128459493,48508,2039
48549,48550,2-s2.0-85127317952,48550,1808
48554,48555,2-s2.0-85127109439,48555,1080
48558,48559,2-s2.0-85127048521,48559,1659
48575,48576,2-s2.0-85126199997,48576,1632
48576,48577,2-s2.0-85126145829,48577,1422
48577,48578,2-s2.0-85126130900,48578,2249
48586,48587,2-s2.0-85125900323,48587,1542
48597,48598,2-s2.0-85125585839,48598,1567
48625,48626,2-s2.0-85124879611,48626,1739
48627,48628,2-s2.0-85124840660,48628,1577
48692,48693,2-s2.0-85123464386,48693,1343
48693,48694,2-s2.0-85123453092,48694,1059
48699,48700,2-s2.0-85123358397,48700,2476
48719,48720,2-s2.0-85122457460,48720,1768
48737,48738,2-s2.0-85121583299,48738,1848
48748,48749,2-s2.0-85121042086,48749,1768
48769,48770,2-s2.0-85119264211,48770,1463
48776,48777,2-s2.0-85119141444,48777,1976
48824,48825,2-s2.0-85114615550,48825,1436
48832,48833,2-s2.0-85112776704,48833,1709
48834,48835,2-s2.0-85112541653,48835,1163
48835,48836,2-s2.0-85112427587,48836,837
48844,48845,2-s2.0-85111866914,48845,1297
48849,48850,2-s2.0-85111594092,48850,2117
48866,48867,2-s2.0-85109981870,48867,1708
48893,48894,2-s2.0-85105180200,48894,2167
48896,48897,2-s2.0-85105119512,48897,1336
48903,48904,2-s2.0-85103045404,48904,1212
48913,48914,2-s2.0-85101268597,48914,2584
48915,48916,2-s2.0-85100985289,48916,1621
48920,48921,2-s2.0-85099949178,48921,1232
48932,48933,2-s2.0-85098544018,48933,1663
48934,48935,2-s2.0-85097373560,48935,1446
48937,48938,2-s2.0-85097049451,48938,1154
48940,48941,2-s2.0-85096771740,48941,1504
48944,48945,2-s2.0-85096117365,48945,1346
48945,48946,2-s2.0-85096104569,48946,1155
48950,48951,2-s2.0-85094911834,48951,1315
48958,48959,2-s2.0-85091612013,48959,1408
48972,48973,2-s2.0-85087475045,48973,1974
48985,48986,2-s2.0-85082434636,48986,1903
49015,49016,2-s2.0-85132027780,49016,1517
49032,49033,2-s2.0-85125877156,49033,1713
49056,49057,2-s2.0-85150494322,49057,1942
49073,49074,2-s2.0-85127123460,49074,1863
49090,49091,2-s2.0-85123580653,49091,317
49109,49110,2-s2.0-85121692642,49110,929
49110,49111,2-s2.0-85121656145,49111,1319
49149,49150,2-s2.0-85119043218,49150,1872
49152,49153,2-s2.0-85118875341,49153,1092
49154,49155,2-s2.0-85118802012,49155,1742
49156,49157,2-s2.0-85118544903,49157,1600
49162,49163,2-s2.0-85118178829,49163,1501
49170,49171,2-s2.0-85116417939,49171,1442
49180,49181,2-s2.0-85115143105,49181,1835
49183,49184,2-s2.0-85114896946,49184,2083
49197,49198,2-s2.0-85111502625,49198,2773
49222,49223,2-s2.0-85105635356,49223,3431
49226,49227,2-s2.0-85105248795,49227,2575
49238,49239,2-s2.0-85102553409,49239,479
49239,49240,2-s2.0-85102255832,49240,1634
49246,49247,2-s2.0-85101485884,49247,2244
49253,49254,2-s2.0-85095686101,49254,1377
49258,49259,2-s2.0-85092653923,49259,2681
49264,49265,2-s2.0-85087928957,49265,1962
49273,49274,2-s2.0-85123284690,49274,1848
49279,49280,2-s2.0-85121426429,49280,1835
49287,49288,2-s2.0-85129599493,49288,2013
49291,49292,2-s2.0-85126632366,49292,1432
49302,49303,2-s2.0-85114456177,49303,1636
49313,49314,2-s2.0-85146638361,49314,814
49316,49317,2-s2.0-85119421389,49317,1914
49337,49338,2-s2.0-85119836151,49338,1629
49340,49341,2-s2.0-85119288263,49341,2901
49357,49358,2-s2.0-85118189889,49358,1902
49367,49368,2-s2.0-85114191573,49368,2149
49368,49369,2-s2.0-85114178343,49369,1176
49417,49418,2-s2.0-85122431246,49418,1047
49435,49436,2-s2.0-85116549269,49436,2205
49443,49444,2-s2.0-85118701014,49444,1998
49445,49446,2-s2.0-85117615759,49446,2165
49454,49455,2-s2.0-85127411612,49455,2099
49464,49465,2-s2.0-85118590295,49465,2016
49483,49484,2-s2.0-85116585105,49484,1917
49510,49511,2-s2.0-85114470122,49511,2526
49532,49533,2-s2.0-85108313563,49533,1861
49538,49539,2-s2.0-85105407493,49539,1895
49540,49541,2-s2.0-85103401987,49541,1393
49558,49559,2-s2.0-85082718633,49559,1080
49569,49570,2-s2.0-85116497154,49570,1449
49601,49602,2-s2.0-85123839572,49602,1103
49607,49608,2-s2.0-85120856881,49608,2087
49611,49612,2-s2.0-85118096978,49612,2184
49618,49619,2-s2.0-85116359447,49619,1531
49622,49623,2-s2.0-85116123950,49623,2963
49623,49624,2-s2.0-85116114525,49624,1477
49641,49642,2-s2.0-85114444205,49642,1199
49656,49657,2-s2.0-85111779815,49657,1369
49692,49693,2-s2.0-85093865259,49693,1366
49720,49721,2-s2.0-85147836485,49721,1288
49755,49756,2-s2.0-85112823663,49756,1548
49761,49762,2-s2.0-85112807111,49762,1774
49769,49770,2-s2.0-85112785377,49770,1201
49780,49781,2-s2.0-85112744916,49781,1933
49791,49792,2-s2.0-85116709005,49792,1418
49792,49793,2-s2.0-85116526207,49793,1484
49805,49806,2-s2.0-85112341331,49806,1752
49853,49854,2-s2.0-85091605014,49854,2171
49873,49874,2-s2.0-85112301395,49874,1288
49878,49879,2-s2.0-85124570158,49879,2365
49879,49880,2-s2.0-85124569342,49880,2999
49880,49881,2-s2.0-85124568075,49881,2503
49885,49886,2-s2.0-85124565254,49886,2137
49890,49891,2-s2.0-85124561755,49891,3124
49892,49893,2-s2.0-85124559567,49893,2407
49900,49901,2-s2.0-85124548450,49901,2901
49904,49905,2-s2.0-85124540867,49905,4247
49918,49919,2-s2.0-85124523724,49919,2497
49929,49930,2-s2.0-85124510675,49930,2474
49934,49935,2-s2.0-85124503630,49935,2366
49955,49956,2-s2.0-85112422494,49956,1922
49976,49977,2-s2.0-85111927246,49977,2088
49980,49981,2-s2.0-85110611770,49981,2084
49982,49983,2-s2.0-85109961117,49983,2223
49985,49986,2-s2.0-85148626775,49986,488
49991,49992,2-s2.0-85135453655,49992,1997
50006,50007,2-s2.0-85114478484,50007,851
50009,50010,2-s2.0-85113780774,50010,2539
50015,50016,2-s2.0-85112736569,50016,1035
50023,50024,2-s2.0-85111447789,50024,1474
50056,50057,2-s2.0-85108014473,50057,2427
50058,50059,2-s2.0-85106252756,50059,1289
50066,50067,2-s2.0-85104149565,50067,2802
50075,50076,2-s2.0-85101155327,50076,1196
50079,50080,2-s2.0-85091106804,50080,1828
50085,50086,2-s2.0-85087555689,50086,1548
50094,50095,2-s2.0-85110285226,50095,1420
50110,50111,2-s2.0-85110243835,50111,1256
50118,50119,2-s2.0-85109033156,50119,2963
50140,50141,2-s2.0-85101407341,50141,1595
50156,50157,2-s2.0-85108562750,50157,1442
50159,50160,2-s2.0-85108557033,50160,1521
50161,50162,2-s2.0-85108549655,50162,1549
50180,50181,2-s2.0-85108508548,50181,1846
50200,50201,2-s2.0-85114272581,50201,1665
50203,50204,2-s2.0-85219667576,50204,1802
50208,50209,2-s2.0-85148496225,50209,1371
50217,50218,2-s2.0-85130316730,50218,904
50227,50228,2-s2.0-85118236383,50228,1160
50231,50232,2-s2.0-85116202190,50232,2361
50232,50233,2-s2.0-85116166099,50233,1617
50234,50235,2-s2.0-85115374599,50235,1340
50237,50238,2-s2.0-85114369613,50238,1385
50278,50279,2-s2.0-85106430510,50279,1713
50288,50289,2-s2.0-85105377359,50289,1103
50296,50297,2-s2.0-85104494033,50297,1836
50307,50308,2-s2.0-85102807137,50308,1603
50309,50310,2-s2.0-85102309322,50310,2102
50314,50315,2-s2.0-85101093673,50315,1339
50316,50317,2-s2.0-85100957431,50317,2048
50321,50322,2-s2.0-85099962488,50322,1660
50340,50341,2-s2.0-85150925782,50341,1281
50349,50350,2-s2.0-85125156992,50350,1273
50374,50375,2-s2.0-85108151138,50375,2126
50385,50386,2-s2.0-85112847371,50386,1354
50391,50392,2-s2.0-85149432422,50392,2396
50399,50400,2-s2.0-85105964552,50400,1576
50409,50410,2-s2.0-85105940518,50410,2004
50421,50422,2-s2.0-85105927948,50422,1541
50427,50428,2-s2.0-85105920443,50428,1460
50433,50434,2-s2.0-85105912919,50434,1638
50441,50442,2-s2.0-85113385622,50442,2144
50448,50449,2-s2.0-85110321913,50449,1739
50453,50454,2-s2.0-85106953439,50454,1780
50467,50468,2-s2.0-85109372094,50468,2267
50473,50474,2-s2.0-85109064275,50474,2046
50474,50475,2-s2.0-85109064165,50475,2012
50475,50476,2-s2.0-85108201503,50476,1531
50502,50503,2-s2.0-85103556299,50503,1670
50520,50521,2-s2.0-85099944124,50521,2042
50525,50526,2-s2.0-85096841800,50526,3926
50531,50532,2-s2.0-85105934634,50532,1813
50538,50539,2-s2.0-85108487643,50539,1281
50552,50553,2-s2.0-85112474212,50553,2252
50557,50558,2-s2.0-85112464206,50558,1215
50567,50568,2-s2.0-85112446396,50568,1816
50568,50569,2-s2.0-85112446053,50569,1236
50571,50572,2-s2.0-85112434874,50572,1671
50575,50576,2-s2.0-85112418389,50576,2661
50593,50594,2-s2.0-85104733093,50594,1374
50616,50617,2-s2.0-85104671352,50617,1317
50627,50628,2-s2.0-85104643853,50628,2649
50653,50654,2-s2.0-85104592841,50654,2184
50654,50655,2-s2.0-85104591798,50655,1795
50658,50659,2-s2.0-85104581590,50659,1837
50660,50661,2-s2.0-85104571334,50661,2054
50668,50669,2-s2.0-85114603474,50669,2572
50672,50673,2-s2.0-85104771994,50673,1385
50692,50693,2-s2.0-85173706246,50693,534
50694,50695,2-s2.0-85143775001,50695,1569
50700,50701,2-s2.0-85120916913,50701,3015
50749,50750,2-s2.0-85103660217,50750,2242
50752,50753,2-s2.0-85103333665,50753,1156
50761,50762,2-s2.0-85100465454,50762,2201
50765,50766,2-s2.0-85099548001,50766,2019
50802,50803,2-s2.0-85103850227,50803,1250
50815,50816,2-s2.0-85103838834,50816,2028
50822,50823,2-s2.0-85103823210,50823,1798
50839,50840,2-s2.0-85106681235,50840,587
50863,50864,2-s2.0-85103753569,50864,1766
50872,50873,2-s2.0-85103511890,50873,1855
50878,50879,2-s2.0-85103660558,50879,2046
50883,50884,2-s2.0-85103582564,50884,2719
50895,50896,2-s2.0-85103506733,50896,1260
50898,50899,2-s2.0-85103498279,50899,762
50912,50913,2-s2.0-85103328603,50913,1438
50918,50919,2-s2.0-85103310791,50919,1990
50922,50923,2-s2.0-85103253112,50923,1389
50923,50924,2-s2.0-85104485893,50924,1494
50924,50925,2-s2.0-85103138131,50925,2059
50941,50942,2-s2.0-85107053027,50942,1003
50943,50944,2-s2.0-85102560965,50944,2103
50957,50958,2-s2.0-85104028328,50958,2484
50961,50962,2-s2.0-85102634156,50962,1778
50963,50964,2-s2.0-85103335610,50964,1582
50972,50973,2-s2.0-85103315534,50973,1998
50988,50989,2-s2.0-85102471258,50989,1415
