source_row_abs,EID_o_identificador,parsed_keyword_count,clean_keyword_count,included_in_reference_corpus,exclusion_reason
19615,2-s2.0-85081342484,5,5,True,
19616,2-s2.0-85081340961,5,5,True,
19617,2-s2.0-85081337986,5,5,True,
19618,2-s2.0-85081330751,5,5,True,
19619,2-s2.0-85081326683,5,5,True,
19620,2-s2.0-85081321168,5,5,True,
19621,2-s2.0-85081314452,5,5,True,
19622,2-s2.0-85081300125,5,5,True,
19623,2-s2.0-85075714309,5,5,True,
19624,2-s2.0-85066779055,5,5,True,
19625,2-s2.0-85064565402,5,5,True,
19626,2-s2.0-85053231098,5,5,True,
19627,2-s2.0-85086626829,5,5,True,
19628,2-s2.0-85137133925,5,5,True,
19629,2-s2.0-85112095419,5,5,True,
19630,2-s2.0-85100533052,5,5,True,
19631,2-s2.0-85091120187,5,5,True,
19632,2-s2.0-85091119722,5,5,True,
19633,2-s2.0-85091114237,5,5,True,
19634,2-s2.0-85091109705,5,5,True,
19635,2-s2.0-85091109399,5,5,True,
19636,2-s2.0-85091095862,5,5,True,
19637,2-s2.0-85091093138,5,5,True,
19638,2-s2.0-85091092144,5,5,True,
19639,2-s2.0-85091083368,5,5,True,
19640,2-s2.0-85091082458,5,5,True,
19641,2-s2.0-85091078077,5,5,True,
19642,2-s2.0-85091074645,5,5,True,
19643,2-s2.0-85091074010,5,5,True,
19644,2-s2.0-85091063350,5,5,True,
19645,2-s2.0-85090674636,5,5,True,
19646,2-s2.0-85090256970,5,5,True,
19647,2-s2.0-85090245988,5,5,True,
19648,2-s2.0-85090206774,5,5,True,
19649,2-s2.0-85090124175,5,5,True,
19650,2-s2.0-85089114848,5,5,True,
19651,2-s2.0-85088111381,5,5,True,
19652,2-s2.0-85087886253,5,5,True,
19653,2-s2.0-85087476012,5,5,True,
19654,2-s2.0-85086986035,5,5,True,
19655,2-s2.0-85086442686,5,5,True,
19656,2-s2.0-85086132003,5,5,True,
19657,2-s2.0-85086131325,5,5,True,
19658,2-s2.0-85086095972,5,5,True,
19659,2-s2.0-85085982884,3,3,True,
19660,2-s2.0-85085939052,5,5,True,
19661,2-s2.0-85085659626,5,5,True,
19662,2-s2.0-85085386956,5,5,True,
19663,2-s2.0-85085374933,5,5,True,
19664,2-s2.0-85085367213,5,5,True,
19665,2-s2.0-85085357864,6,6,True,
19666,2-s2.0-85084579662,5,5,True,
19667,2-s2.0-85084394626,5,5,True,
19668,2-s2.0-85084393342,5,5,True,
19669,2-s2.0-85083863161,5,5,True,
19670,2-s2.0-85083788095,5,5,True,
19671,2-s2.0-85083271574,5,5,True,
19672,2-s2.0-85083267514,5,5,True,
19673,2-s2.0-85082969856,5,5,True,
19674,2-s2.0-85082937804,5,5,True,
19675,2-s2.0-85082922903,5,5,True,
19676,2-s2.0-85082834612,5,5,True,
19677,2-s2.0-85082763557,5,5,True,
19678,2-s2.0-85082760880,5,5,True,
19679,2-s2.0-85082711127,5,5,True,
19680,2-s2.0-85082670017,5,5,True,
19681,2-s2.0-85082581442,5,5,True,
19682,2-s2.0-85082576955,5,5,True,
19683,2-s2.0-85082569025,5,5,True,
19684,2-s2.0-85082564052,5,5,True,
19685,2-s2.0-85082518140,5,5,True,
19686,2-s2.0-85082432781,5,5,True,
19687,2-s2.0-85082405654,5,5,True,
19688,2-s2.0-85082326285,5,5,True,
19689,2-s2.0-85081929049,5,5,True,
19690,2-s2.0-85081691233,5,5,True,
19691,2-s2.0-85081382278,5,5,True,
19692,2-s2.0-85081245631,5,5,True,
19693,2-s2.0-85081050192,5,5,True,
19694,2-s2.0-85081027635,5,5,True,
19695,2-s2.0-85081023612,5,5,True,
19696,2-s2.0-85081006224,5,5,True,
19697,2-s2.0-85080998465,5,5,True,
19698,2-s2.0-85080986289,5,5,True,
19699,2-s2.0-85080955590,5,5,True,
19700,2-s2.0-85080031224,5,5,True,
19701,2-s2.0-85079652543,5,5,True,
19702,2-s2.0-85079521416,5,5,True,
19703,2-s2.0-85079462867,5,5,True,
19704,2-s2.0-85079011087,5,5,True,
19705,2-s2.0-85078854154,5,5,True,
19706,2-s2.0-85078792318,5,5,True,
19707,2-s2.0-85078732828,5,5,True,
19708,2-s2.0-85078679368,5,5,True,
19709,2-s2.0-85078674745,5,5,True,
19710,2-s2.0-85078659902,5,5,True,
19711,2-s2.0-85078145199,5,5,True,
19712,2-s2.0-85078120026,5,5,True,
19713,2-s2.0-85077985287,5,5,True,
19714,2-s2.0-85077632410,5,5,True,
19715,2-s2.0-85077568343,5,5,True,
19716,2-s2.0-85077524614,5,5,True,
19717,2-s2.0-85077379526,5,5,True,
19718,2-s2.0-85077358083,5,5,True,
19719,2-s2.0-85077078164,5,5,True,
19720,2-s2.0-85076832777,5,5,True,
19721,2-s2.0-85076826270,5,5,True,
19722,2-s2.0-85076745261,5,5,True,
19723,2-s2.0-85076685051,5,5,True,
19724,2-s2.0-85076609071,5,5,True,
19725,2-s2.0-85076607430,5,5,True,
19726,2-s2.0-85076559642,5,5,True,
19727,2-s2.0-85076014764,5,5,True,
19728,2-s2.0-85075967910,5,5,True,
19729,2-s2.0-85075275556,5,5,True,
19730,2-s2.0-85074853348,5,5,True,
19731,2-s2.0-85074852547,5,5,True,
19732,2-s2.0-85074646033,5,5,True,
19733,2-s2.0-85074033175,5,5,True,
19734,2-s2.0-85073963172,5,5,True,
19735,2-s2.0-85073834020,5,5,True,
19736,2-s2.0-85073332949,5,5,True,
19737,2-s2.0-85073134677,5,5,True,
19738,2-s2.0-85072988828,5,5,True,
19739,2-s2.0-85072077318,5,5,True,
19740,2-s2.0-85070451779,5,5,True,
19741,2-s2.0-85069870746,5,5,True,
19742,2-s2.0-85068939467,5,5,True,
19743,2-s2.0-85068251412,5,5,True,
19744,2-s2.0-85068235363,5,5,True,
19745,2-s2.0-85067875684,5,5,True,
19746,2-s2.0-85067849598,5,5,True,
19747,2-s2.0-85066981479,5,5,True,
19748,2-s2.0-85066102310,5,5,True,
19749,2-s2.0-85065016078,5,5,True,
19750,2-s2.0-85064911586,5,5,True,
19751,2-s2.0-85064337835,5,5,True,
19752,2-s2.0-85063765904,5,5,True,
19753,2-s2.0-85063679864,5,5,True,
19754,2-s2.0-85062330806,5,5,True,
19755,2-s2.0-85060958567,5,5,True,
19756,2-s2.0-85060566527,5,5,True,
19757,2-s2.0-85059637638,5,5,True,
19758,2-s2.0-85058951458,5,5,True,
19759,2-s2.0-85057984021,5,5,True,
19760,2-s2.0-85057978281,5,5,True,
19761,2-s2.0-85049659270,5,5,True,
19762,2-s2.0-85042421687,5,5,True,
19763,2-s2.0-85145013963,5,5,True,
19764,2-s2.0-85083394505,5,5,True,
19765,2-s2.0-85082884882,5,5,True,
19766,2-s2.0-85081634541,5,5,True,
19767,2-s2.0-85081630409,5,5,True,
19768,2-s2.0-85081624829,5,5,True,
19769,2-s2.0-85081618438,5,5,True,
19770,2-s2.0-85081615640,5,5,True,
19771,2-s2.0-85081599267,5,5,True,
19772,2-s2.0-85081590525,5,5,True,
19773,2-s2.0-85081585324,5,5,True,
19774,2-s2.0-85081565957,5,5,True,
19775,2-s2.0-85081565928,5,5,True,
19776,2-s2.0-85081559734,5,5,True,
19777,2-s2.0-85081559715,5,5,True,
19778,2-s2.0-85081554160,5,5,True,
19779,2-s2.0-85081553621,5,5,True,
19780,2-s2.0-85081548155,5,5,True,
19781,2-s2.0-85081542847,5,5,True,
19782,2-s2.0-85081534201,5,5,True,
19783,2-s2.0-85096161227,5,5,True,
19784,2-s2.0-85074049262,5,5,True,
19785,2-s2.0-85066907766,5,5,True,
19786,2-s2.0-85066853295,5,5,True,
19787,2-s2.0-85081215552,5,5,True,
19788,2-s2.0-85145869963,5,5,True,
19789,2-s2.0-85145869010,5,5,True,
19790,2-s2.0-85106180008,5,5,True,
19791,2-s2.0-85128372350,5,5,True,
19792,2-s2.0-85080927712,5,5,True,
19793,2-s2.0-85079217364,5,5,True,
19794,2-s2.0-85070962745,5,5,True,
19795,2-s2.0-85062786064,5,5,True,
19796,2-s2.0-85020729333,5,5,True,
19797,2-s2.0-85083270012,5,5,True,
19798,2-s2.0-85083183349,5,5,True,
19799,2-s2.0-85079841609,5,5,True,
19800,2-s2.0-85104997265,5,5,True,
19801,2-s2.0-85081101637,5,5,True,
19802,2-s2.0-85091692286,5,5,True,
19803,2-s2.0-85091692096,5,5,True,
19804,2-s2.0-85077617135,5,5,True,
19805,2-s2.0-85077598045,5,5,True,
19806,2-s2.0-85079325188,5,5,True,
19807,2-s2.0-85107897012,5,5,True,
19808,2-s2.0-85110533189,5,5,True,
19809,2-s2.0-85106099114,5,5,True,
19810,2-s2.0-85098990780,5,5,True,
19811,2-s2.0-85091851812,5,5,True,
19812,2-s2.0-85087716927,5,5,True,
19813,2-s2.0-85087462113,5,5,True,
19814,2-s2.0-85087449369,5,5,True,
19815,2-s2.0-85087447881,5,5,True,
19816,2-s2.0-85087441626,5,5,True,
19817,2-s2.0-85087440207,5,5,True,
19818,2-s2.0-85085958489,5,5,True,
19819,2-s2.0-85085948771,5,5,True,
19820,2-s2.0-85085925366,5,5,True,
19821,2-s2.0-85085514521,5,5,True,
19822,2-s2.0-85085504300,5,5,True,
19823,2-s2.0-85085476364,5,5,True,
19824,2-s2.0-85084009547,5,5,True,
19825,2-s2.0-85083660576,5,5,True,
19826,2-s2.0-85083467796,5,5,True,
19827,2-s2.0-85081641735,5,5,True,
19828,2-s2.0-85081327519,5,5,True,
19829,2-s2.0-85081200054,5,5,True,
19830,2-s2.0-85081198986,5,5,True,
19831,2-s2.0-85081136642,5,5,True,
19832,2-s2.0-85081072408,5,5,True,
19833,2-s2.0-85080932483,5,5,True,
19834,2-s2.0-85080860851,5,5,True,
19835,2-s2.0-85079870700,5,5,True,
19836,2-s2.0-85079859146,5,5,True,
19837,2-s2.0-85079824192,5,5,True,
19838,2-s2.0-85079711596,5,5,True,
19839,2-s2.0-85079669964,5,5,True,
19840,2-s2.0-85079606522,5,5,True,
19841,2-s2.0-85079556405,5,5,True,
19842,2-s2.0-85079533317,5,5,True,
19843,2-s2.0-85079529379,5,5,True,
19844,2-s2.0-85079495126,5,5,True,
19845,2-s2.0-85079464232,5,5,True,
19846,2-s2.0-85079364168,5,5,True,
19847,2-s2.0-85078995475,5,5,True,
19848,2-s2.0-85078965645,5,5,True,
19849,2-s2.0-85078738797,5,5,True,
19850,2-s2.0-85078498756,5,5,True,
19851,2-s2.0-85078399289,5,5,True,
19852,2-s2.0-85077980134,5,5,True,
19853,2-s2.0-85077898489,5,5,True,
19854,2-s2.0-85077477449,5,5,True,
19855,2-s2.0-85077164383,5,5,True,
19856,2-s2.0-85076848280,5,5,True,
19857,2-s2.0-85075935804,5,5,True,
19858,2-s2.0-85075878125,5,5,True,
19859,2-s2.0-85075674738,5,5,True,
19860,2-s2.0-85075519325,5,5,True,
19861,2-s2.0-85075401913,5,5,True,
19862,2-s2.0-85075382067,5,5,True,
19863,2-s2.0-85075354900,5,5,True,
19864,2-s2.0-85075340895,5,5,True,
19865,2-s2.0-85074994764,5,5,True,
19866,2-s2.0-85074772473,5,5,True,
19867,2-s2.0-85074199611,5,5,True,
19868,2-s2.0-85074038596,5,5,True,
19869,2-s2.0-85073012343,5,5,True,
19870,2-s2.0-85071876059,5,5,True,
19871,2-s2.0-85071052432,5,5,True,
19872,2-s2.0-85070888617,5,5,True,
19873,2-s2.0-85069045138,5,5,True,
19874,2-s2.0-85067794746,5,5,True,
19875,2-s2.0-85065130291,5,5,True,
19876,2-s2.0-85064264121,5,5,True,
19877,2-s2.0-85063214722,5,5,True,
19878,2-s2.0-85060086014,5,5,True,
19879,2-s2.0-85059695265,5,5,True,
19880,2-s2.0-85058987038,5,5,True,
19881,2-s2.0-85049014883,5,5,True,
19882,2-s2.0-85048564274,5,5,True,
19883,2-s2.0-85048366879,5,5,True,
19884,2-s2.0-85040704024,5,5,True,
19885,2-s2.0-85034651550,5,5,True,
19886,2-s2.0-85090733275,5,5,True,
19887,2-s2.0-85090701638,5,5,True,
19888,2-s2.0-85078713268,5,5,True,
19889,2-s2.0-85073575528,5,5,True,
19890,2-s2.0-85073546856,5,5,True,
19891,2-s2.0-85079484404,5,5,True,
19892,2-s2.0-85081189275,5,5,True,
19893,2-s2.0-85079405939,5,5,True,
19894,2-s2.0-85075855942,5,5,True,
19895,2-s2.0-85079066955,5,5,True,
19896,2-s2.0-85079613945,5,5,True,
19897,2-s2.0-85079069226,5,5,True,
19898,2-s2.0-85075131460,5,5,True,
19899,2-s2.0-85079138456,5,5,True,
19900,2-s2.0-85079104409,5,5,True,
19901,2-s2.0-85079100167,5,5,True,
19902,2-s2.0-85079095794,5,5,True,
19903,2-s2.0-85079086034,5,5,True,
19904,2-s2.0-85074322116,5,5,True,
19905,2-s2.0-85107814709,5,5,True,
19906,2-s2.0-85081993312,5,5,True,
19907,2-s2.0-85079013685,5,5,True,
19908,2-s2.0-85078980820,5,5,True,
19909,2-s2.0-85078974581,5,5,True,
19910,2-s2.0-85078969984,5,5,True,
19911,2-s2.0-85078965058,5,5,True,
19912,2-s2.0-85078314669,5,5,True,
19913,2-s2.0-85078258268,5,5,True,
19914,2-s2.0-85078246734,5,5,True,
19915,2-s2.0-85078240599,5,5,True,
19916,2-s2.0-85217922066,5,5,True,
19917,2-s2.0-85079085251,5,5,True,
19918,2-s2.0-85079001379,5,5,True,
19919,2-s2.0-85089702421,5,5,True,
19920,2-s2.0-85084970165,5,5,True,
19921,2-s2.0-85082334893,5,5,True,
19922,2-s2.0-85082321914,5,5,True,
19923,2-s2.0-85082321423,5,5,True,
19924,2-s2.0-85081262157,5,5,True,
19925,2-s2.0-85080959525,5,5,True,
19926,2-s2.0-85077909397,5,5,True,
19927,2-s2.0-85077161099,5,5,True,
19928,2-s2.0-85077090354,5,5,True,
19929,2-s2.0-85076899780,5,5,True,
19930,2-s2.0-85076880832,5,5,True,
19931,2-s2.0-85076758039,5,5,True,
19932,2-s2.0-85075731271,5,5,True,
19933,2-s2.0-85075128337,5,5,True,
19934,2-s2.0-85074660532,5,5,True,
19935,2-s2.0-85074609731,5,5,True,
19936,2-s2.0-85074494488,5,5,True,
19937,2-s2.0-85074486805,5,5,True,
19938,2-s2.0-85074051970,5,5,True,
19939,2-s2.0-85074050069,5,5,True,
19940,2-s2.0-85074012623,5,5,True,
19941,2-s2.0-85073953515,5,5,True,
19942,2-s2.0-85072988824,5,5,True,
19943,2-s2.0-85071320707,5,5,True,
19944,2-s2.0-85071295578,5,5,True,
19945,2-s2.0-85070531454,5,5,True,
19946,2-s2.0-85068669640,5,5,True,
19947,2-s2.0-85068656314,5,5,True,
19948,2-s2.0-85068266514,5,5,True,
19949,2-s2.0-85067688890,5,5,True,
19950,2-s2.0-85066837289,5,5,True,
19951,2-s2.0-85065779593,5,5,True,
19952,2-s2.0-85065439315,5,5,True,
19953,2-s2.0-85065387255,5,5,True,
19954,2-s2.0-85065057651,5,5,True,
19955,2-s2.0-85064675074,5,5,True,
19956,2-s2.0-85063962114,5,5,True,
19957,2-s2.0-85063567315,5,5,True,
19958,2-s2.0-85061987315,5,5,True,
19959,2-s2.0-85059777261,5,5,True,
19960,2-s2.0-85055043622,5,5,True,
19961,2-s2.0-85052103047,5,5,True,
19962,2-s2.0-86000794553,5,5,True,
19963,2-s2.0-85218792625,5,5,True,
19964,2-s2.0-85218155143,5,5,True,
19965,2-s2.0-85218087383,5,5,True,
19966,2-s2.0-85217534786,5,5,True,
19967,2-s2.0-85217413131,5,5,True,
19968,2-s2.0-85216336044,5,5,True,
19969,2-s2.0-85214357698,5,5,True,
19970,2-s2.0-85208933282,5,5,True,
19971,2-s2.0-85201628394,5,5,True,
19972,2-s2.0-85201461543,5,5,True,
19973,2-s2.0-85192946702,5,5,True,
19974,2-s2.0-85191341344,5,5,True,
19975,2-s2.0-85186920777,5,5,True,
19976,2-s2.0-85185351742,5,5,True,
19977,2-s2.0-85183911738,5,5,True,
19978,2-s2.0-85180679733,5,5,True,
19979,2-s2.0-85179862932,5,5,True,
19980,2-s2.0-85173874326,5,5,True,
19981,2-s2.0-85173866726,5,5,True,
19982,2-s2.0-85173831258,5,5,True,
19983,2-s2.0-85171503316,5,5,True,
19984,2-s2.0-85171494622,5,5,True,
19985,2-s2.0-85171493102,5,5,True,
19986,2-s2.0-85168616827,5,5,True,
19987,2-s2.0-85167562133,5,5,True,
19988,2-s2.0-85166987715,5,5,True,
19989,2-s2.0-85165363866,5,5,True,
19990,2-s2.0-85160356722,5,5,True,
19991,2-s2.0-85160308670,5,5,True,
19992,2-s2.0-85155467698,5,5,True,
19993,2-s2.0-85153229758,5,5,True,
19994,2-s2.0-85152855046,5,5,True,
19995,2-s2.0-85152837350,5,5,True,
19996,2-s2.0-85152747523,5,5,True,
19997,2-s2.0-85151193356,5,5,True,
19998,2-s2.0-85151041194,5,5,True,
19999,2-s2.0-85150745947,5,5,True,
20000,2-s2.0-85150716159,5,5,True,
20001,2-s2.0-85150693553,5,5,True,
20002,2-s2.0-85150576364,5,5,True,
20003,2-s2.0-85150569870,5,5,True,
20004,2-s2.0-85150567811,5,5,True,
20005,2-s2.0-85150560916,5,5,True,
20006,2-s2.0-85150559307,5,5,True,
20007,2-s2.0-85150555802,5,5,True,
20008,2-s2.0-85150508978,5,5,True,
20009,2-s2.0-85150384381,5,5,True,
20010,2-s2.0-85150115087,5,5,True,
20011,2-s2.0-85150104406,5,5,True,
20012,2-s2.0-85149568910,5,5,True,
20013,2-s2.0-85149567104,5,5,True,
20014,2-s2.0-85149559993,5,5,True,
20015,2-s2.0-85149546444,5,5,True,
20016,2-s2.0-85149539134,5,5,True,
20017,2-s2.0-85149530409,5,5,True,
20018,2-s2.0-85149526096,5,5,True,
20019,2-s2.0-85149524328,5,5,True,
20020,2-s2.0-85149506943,5,5,True,
20021,2-s2.0-85149505748,5,5,True,
20022,2-s2.0-85149498329,5,5,True,
20023,2-s2.0-85149415872,5,5,True,
20024,2-s2.0-85149077199,5,5,True,
20025,2-s2.0-85148838452,5,5,True,
20026,2-s2.0-85148834771,5,5,True,
20027,2-s2.0-85148831089,5,5,True,
20028,2-s2.0-85148810716,5,5,True,
20029,2-s2.0-85148801383,5,5,True,
20030,2-s2.0-85148783873,5,5,True,
20031,2-s2.0-85148773627,5,5,True,
20032,2-s2.0-85147941139,5,5,True,
20033,2-s2.0-85147476651,5,5,True,
20034,2-s2.0-85147302049,5,5,True,
20035,2-s2.0-85146023247,5,5,True,
20036,2-s2.0-85145890195,5,5,True,
20037,2-s2.0-85145637647,5,5,True,
20038,2-s2.0-85145635026,5,5,True,
20039,2-s2.0-85145627432,5,5,True,
20040,2-s2.0-85143980506,5,5,True,
20041,2-s2.0-85143224749,5,5,True,
20042,2-s2.0-85143153215,5,5,True,
20043,2-s2.0-85141631549,5,5,True,
20044,2-s2.0-85141630270,5,5,True,
20045,2-s2.0-85141618019,5,5,True,
20046,2-s2.0-85141597896,5,5,True,
20047,2-s2.0-85141592048,5,5,True,
20048,2-s2.0-85141590122,5,5,True,
20049,2-s2.0-85141583510,5,5,True,
20050,2-s2.0-85141556301,5,5,True,
20051,2-s2.0-85140719983,5,5,True,
20052,2-s2.0-85140561449,5,5,True,
20053,2-s2.0-85140531005,5,5,True,
20054,2-s2.0-85140521100,5,5,True,
20055,2-s2.0-85140519545,5,5,True,
20056,2-s2.0-85140284806,5,5,True,
20057,2-s2.0-85140265746,5,5,True,
20058,2-s2.0-85139341701,5,5,True,
20059,2-s2.0-85138243178,5,5,True,
20060,2-s2.0-85138239497,5,5,True,
20061,2-s2.0-85137807332,5,5,True,
20062,2-s2.0-85137511978,5,5,True,
20063,2-s2.0-85136656101,5,5,True,
20064,2-s2.0-85136404615,5,5,True,
20065,2-s2.0-85136070718,5,5,True,
20066,2-s2.0-85136070504,5,5,True,
20067,2-s2.0-85136035853,5,5,True,
20068,2-s2.0-85136018165,5,5,True,
20069,2-s2.0-85136017809,5,5,True,
20070,2-s2.0-85136012213,5,5,True,
20071,2-s2.0-85136011413,5,5,True,
20072,2-s2.0-85136008808,5,5,True,
20073,2-s2.0-85136008517,5,5,True,
20074,2-s2.0-85135993307,5,5,True,
20075,2-s2.0-85135992565,5,5,True,
20076,2-s2.0-85135987731,5,5,True,
20077,2-s2.0-85135753278,5,5,True,
20078,2-s2.0-85134901977,5,5,True,
20079,2-s2.0-85134665802,5,5,True,
20080,2-s2.0-85133990668,5,5,True,
20081,2-s2.0-85133656777,5,5,True,
20082,2-s2.0-85133397364,5,5,True,
20083,2-s2.0-85131717406,5,5,True,
20084,2-s2.0-85130056537,5,5,True,
20085,2-s2.0-85129770774,5,5,True,
20086,2-s2.0-85129687248,5,5,True,
20087,2-s2.0-85129638407,5,5,True,
20088,2-s2.0-85129448930,5,5,True,
20089,2-s2.0-85128177696,5,5,True,
20090,2-s2.0-85127615515,5,5,True,
20091,2-s2.0-85127613400,5,5,True,
20092,2-s2.0-85127602299,5,5,True,
20093,2-s2.0-85127601459,5,5,True,
20094,2-s2.0-85127593814,5,5,True,
20095,2-s2.0-85127593713,5,5,True,
20096,2-s2.0-85127591780,5,5,True,
20097,2-s2.0-85127589183,5,5,True,
20098,2-s2.0-85127587693,5,5,True,
20099,2-s2.0-85127586965,5,5,True,
20100,2-s2.0-85127568712,5,5,True,
20101,2-s2.0-85127558136,5,5,True,
20102,2-s2.0-85127546617,5,5,True,
20103,2-s2.0-85127222449,5,5,True,
20104,2-s2.0-85127112343,5,5,True,
20105,2-s2.0-85126996852,5,5,True,
20106,2-s2.0-85126491590,5,5,True,
20107,2-s2.0-85126434358,5,5,True,
20108,2-s2.0-85125496935,5,5,True,
20109,2-s2.0-85125178743,5,5,True,
20110,2-s2.0-85124834582,5,5,True,
20111,2-s2.0-85124747760,5,5,True,
20112,2-s2.0-85124660301,5,5,True,
20113,2-s2.0-85124608107,5,5,True,
20114,2-s2.0-85124291141,5,5,True,
20115,2-s2.0-85123718260,5,5,True,
20116,2-s2.0-85123595342,5,5,True,
20117,2-s2.0-85122958017,5,5,True,
20118,2-s2.0-85122931467,5,5,True,
20119,2-s2.0-85122583806,5,5,True,
20120,2-s2.0-85122333525,5,5,True,
20121,2-s2.0-85122247311,5,5,True,
20122,2-s2.0-85121743622,5,5,True,
20123,2-s2.0-85121548992,5,5,True,
20124,2-s2.0-85121537187,5,5,True,
20125,2-s2.0-85121535716,5,5,True,
20126,2-s2.0-85121531332,5,5,True,
20127,2-s2.0-85121523790,5,5,True,
20128,2-s2.0-85121494140,5,5,True,
20129,2-s2.0-85121486811,5,5,True,
20130,2-s2.0-85120813543,5,5,True,
20131,2-s2.0-85119607284,5,5,True,
20132,2-s2.0-85119400876,5,5,True,
20133,2-s2.0-85119240854,5,5,True,
20134,2-s2.0-85119238204,5,5,True,
20135,2-s2.0-85119235385,5,5,True,
20136,2-s2.0-85119230854,5,5,True,
20137,2-s2.0-85119229180,5,5,True,
20138,2-s2.0-85118722205,5,5,True,
20139,2-s2.0-85118386252,5,5,True,
20140,2-s2.0-85118347648,5,5,True,
20141,2-s2.0-85118336908,5,5,True,
20142,2-s2.0-85118196182,5,5,True,
20143,2-s2.0-85118142937,5,5,True,
20144,2-s2.0-85118052969,5,5,True,
20145,2-s2.0-85117907827,5,5,True,
20146,2-s2.0-85117228633,5,5,True,
20147,2-s2.0-85117147529,5,5,True,
20148,2-s2.0-85117038937,5,5,True,
20149,2-s2.0-85116528720,5,5,True,
20150,2-s2.0-85116323987,5,5,True,
20151,2-s2.0-85115715567,5,5,True,
20152,2-s2.0-85115701873,5,5,True,
20153,2-s2.0-85115697422,5,5,True,
20154,2-s2.0-85115690259,5,5,True,
20155,2-s2.0-85115647332,5,5,True,
20156,2-s2.0-85113934002,5,5,True,
20157,2-s2.0-85113886989,5,5,True,
20158,2-s2.0-85113186384,5,5,True,
20159,2-s2.0-85113163751,5,5,True,
20160,2-s2.0-85113148913,5,5,True,
20161,2-s2.0-85112821343,5,5,True,
20162,2-s2.0-85112797307,5,5,True,
20163,2-s2.0-85112574666,5,5,True,
20164,2-s2.0-85111916727,5,5,True,
20165,2-s2.0-85111372876,5,5,True,
20166,2-s2.0-85111372836,5,5,True,
20167,2-s2.0-85111316398,5,5,True,
20168,2-s2.0-85111309078,5,5,True,
20169,2-s2.0-85111298917,5,5,True,
20170,2-s2.0-85111279807,5,5,True,
20171,2-s2.0-85111266425,5,5,True,
20172,2-s2.0-85111133079,5,5,True,
20173,2-s2.0-85110605616,5,5,True,
20174,2-s2.0-85109806777,5,5,True,
20175,2-s2.0-85109619959,5,5,True,
20176,2-s2.0-85108846462,5,5,True,
20177,2-s2.0-85108830774,5,5,True,
20178,2-s2.0-85108827464,5,5,True,
20179,2-s2.0-85108504105,5,5,True,
20180,2-s2.0-85108030691,5,5,True,
20181,2-s2.0-85108026943,5,5,True,
20182,2-s2.0-85107824869,5,5,True,
20183,2-s2.0-85107780629,5,5,True,
20184,2-s2.0-85107298791,5,5,True,
20185,2-s2.0-85107236228,5,5,True,
20186,2-s2.0-85107236050,5,5,True,
20187,2-s2.0-85107234310,5,5,True,
20188,2-s2.0-85107231425,5,5,True,
20189,2-s2.0-85107220102,5,5,True,
20190,2-s2.0-85107219884,5,5,True,
20191,2-s2.0-85107216691,5,5,True,
20192,2-s2.0-85107213465,5,5,True,
20193,2-s2.0-85107207756,5,5,True,
20194,2-s2.0-85107206397,5,5,True,
20195,2-s2.0-85107204793,5,5,True,
20196,2-s2.0-85107201868,5,5,True,
20197,2-s2.0-85107199305,5,5,True,
20198,2-s2.0-85107198051,5,5,True,
20199,2-s2.0-85107196604,5,5,True,
20200,2-s2.0-85107194907,5,5,True,
20201,2-s2.0-85107188395,5,5,True,
20202,2-s2.0-85107188019,5,5,True,
20203,2-s2.0-85107186175,5,5,True,
20204,2-s2.0-85107184442,5,5,True,
20205,2-s2.0-85107183270,5,5,True,
20206,2-s2.0-85107177337,5,5,True,
20207,2-s2.0-85107042981,5,5,True,
20208,2-s2.0-85106827732,5,5,True,
20209,2-s2.0-85106774915,5,5,True,
20210,2-s2.0-85106766540,5,5,True,
20211,2-s2.0-85106636302,5,5,True,
20212,2-s2.0-85106564216,5,5,True,
20213,2-s2.0-85106198378,5,5,True,
20214,2-s2.0-85106037445,5,5,True,
20215,2-s2.0-85106004258,5,5,True,
20216,2-s2.0-85105961352,5,5,True,
20217,2-s2.0-85105939782,5,5,True,
20218,2-s2.0-85105922378,5,5,True,
20219,2-s2.0-85105815029,5,5,True,
20220,2-s2.0-85105814643,5,5,True,
20221,2-s2.0-85105811468,5,5,True,
20222,2-s2.0-85105800257,5,5,True,
20223,2-s2.0-85105795716,5,5,True,
20224,2-s2.0-85105779863,5,5,True,
20225,2-s2.0-85105778928,5,5,True,
20226,2-s2.0-85105587208,5,5,True,
20227,2-s2.0-85105570936,5,5,True,
20228,2-s2.0-85105286909,5,5,True,
20229,2-s2.0-85105209570,5,5,True,
20230,2-s2.0-85105107052,5,5,True,
20231,2-s2.0-85105069137,5,5,True,
20232,2-s2.0-85104634953,5,5,True,
20233,2-s2.0-85104468223,5,5,True,
20234,2-s2.0-85104445521,5,5,True,
20235,2-s2.0-85104393646,5,5,True,
20236,2-s2.0-85104386179,5,5,True,
20237,2-s2.0-85104294138,5,5,True,
20238,2-s2.0-85104234943,5,5,True,
20239,2-s2.0-85104012653,5,5,True,
20240,2-s2.0-85104009976,5,5,True,
20241,2-s2.0-85103946059,5,5,True,
20242,2-s2.0-85103889614,5,5,True,
20243,2-s2.0-85103859148,5,5,True,
20244,2-s2.0-85103840008,5,5,True,
20245,2-s2.0-85103823030,5,5,True,
20246,2-s2.0-85103819349,5,5,True,
20247,2-s2.0-85103660721,5,5,True,
