method,row_abs,doc_id,gt_n,pred_n,jaccard_lex,soft_recall,soft_precision,soft_f1,soft_mean_max,global_sem_sim
yake,1723,747,18,5,0.045454545454545456,0.2777777777777778,1.0,0.4347826086956522,0.7012366056442261,0.6751678586006165
yake,1724,748,22,5,0.08,0.22727272727272727,1.0,0.37037037037037035,0.734112024307251,0.8350558876991272
yake,1725,749,25,5,0.034482758620689655,0.32,0.8,0.45714285714285713,0.716185986995697,0.7931944727897644
yake,1726,75,13,5,0.058823529411764705,0.15384615384615385,0.8,0.25806451612903225,0.6297750473022461,0.7043856978416443
yake,1727,750,18,5,0.0,0.16666666666666666,0.8,0.27586206896551724,0.5705255270004272,0.6281872987747192
yake,1728,751,13,5,0.125,0.23076923076923078,0.6,0.33333333333333337,0.7319338917732239,0.7998313307762146
yake,1729,752,9,5,0.0,0.4444444444444444,0.6,0.5106382978723405,0.567320704460144,0.5959514379501343
yake,1730,753,9,5,0.07692307692307693,0.6666666666666666,0.6,0.631578947368421,0.6980053186416626,0.7191137075424194
yake,1731,754,5,5,0.1111111111111111,0.2,0.4,0.26666666666666666,0.519745945930481,0.5830385684967041
yake,1732,755,14,5,0.0,0.42857142857142855,1.0,0.6,0.7490982413291931,0.8023008704185486
yake,1733,756,25,5,0.1111111111111111,0.4,1.0,0.5714285714285715,0.7779607176780701,0.7442231178283691
yake,1734,757,26,5,0.03333333333333333,0.23076923076923078,1.0,0.375,0.6795068979263306,0.6658431887626648
yake,1735,758,18,5,0.045454545454545456,0.2222222222222222,0.8,0.3478260869565218,0.6264799237251282,0.5658882260322571
yake,1736,759,5,5,0.25,0.6,0.4,0.48,0.6291581988334656,0.5858965516090393
yake,1737,76,12,5,0.0625,0.3333333333333333,1.0,0.5,0.7557960748672485,0.7793989777565002
yake,1738,760,8,5,0.0,0.25,0.4,0.3076923076923077,0.663739025592804,0.8200895190238953
yake,1739,761,12,5,0.0,0.3333333333333333,0.4,0.3636363636363636,0.6059603691101074,0.6117767691612244
yake,1740,762,19,5,0.043478260869565216,0.2631578947368421,1.0,0.4166666666666667,0.7025939226150513,0.801742672920227
yake,1741,763,10,5,0.07142857142857142,0.4,1.0,0.5714285714285715,0.7240889668464661,0.8527069091796875
yake,1742,764,10,5,0.07142857142857142,0.4,1.0,0.5714285714285715,0.7495166063308716,0.7669640779495239
yake,1743,765,14,5,0.05555555555555555,0.14285714285714285,0.8,0.24242424242424243,0.6117939352989197,0.657910943031311
yake,1744,766,8,5,0.08333333333333333,0.125,0.2,0.15384615384615385,0.576240062713623,0.5158611536026001
yake,1745,767,7,5,0.09090909090909091,0.5714285714285714,0.8,0.6666666666666666,0.7730019092559814,0.8496431112289429
yake,1746,768,14,5,0.0,0.14285714285714285,1.0,0.25,0.6516227126121521,0.7808918356895447
yake,1747,769,18,5,0.09523809523809523,0.16666666666666666,1.0,0.2857142857142857,0.6891909241676331,0.6941860914230347
yake,1748,77,19,5,0.09090909090909091,0.42105263157894735,1.0,0.5925925925925926,0.7536205053329468,0.8099116683006287
yake,1749,770,18,5,0.0,0.2222222222222222,1.0,0.3636363636363636,0.6916467547416687,0.786047101020813
yake,1750,771,33,5,0.0,0.09090909090909091,0.6,0.15789473684210525,0.5784417390823364,0.787047803401947
yake,1751,772,17,5,0.047619047619047616,0.29411764705882354,0.8,0.43010752688172044,0.6538891792297363,0.7491028308868408
yake,1752,773,11,5,0.14285714285714285,0.2727272727272727,0.8,0.4067796610169491,0.7331875562667847,0.7788059115409851
yake,1753,774,6,5,0.0,0.16666666666666666,0.4,0.23529411764705882,0.5208232998847961,0.49578380584716797
yake,1754,775,16,5,0.05,0.25,1.0,0.4,0.761968731880188,0.7816899418830872
yake,1755,776,11,5,0.0,0.18181818181818182,0.6,0.27906976744186046,0.6033995747566223,0.6380462646484375
yake,1756,777,17,5,0.047619047619047616,0.29411764705882354,0.6,0.3947368421052632,0.6703947186470032,0.7522823214530945
yake,1757,778,11,5,0.0,0.2727272727272727,0.8,0.4067796610169491,0.6607115268707275,0.7269662022590637
yake,1758,779,22,5,0.038461538461538464,0.09090909090909091,0.4,0.14814814814814814,0.5502716302871704,0.6317334175109863
yake,1759,78,16,5,0.05,0.375,0.6,0.4615384615384615,0.6270396709442139,0.6678808927536011
yake,1760,780,22,5,0.0,0.045454545454545456,0.4,0.0816326530612245,0.43879270553588867,0.5369391441345215
yake,1761,781,17,5,0.0,0.29411764705882354,0.8,0.43010752688172044,0.6747395396232605,0.8065210580825806
yake,1762,782,25,5,0.0,0.12,0.6,0.19999999999999998,0.5725764632225037,0.5015128254890442
yake,1763,783,24,5,0.03571428571428571,0.16666666666666666,0.8,0.27586206896551724,0.5843502283096313,0.7053505778312683
yake,1764,784,5,5,0.1111111111111111,0.6,0.4,0.48,0.6766932010650635,0.6508259773254395
yake,1765,785,4,5,0.0,0.0,0.0,0.0,0.35481828451156616,0.3843671977519989
yake,1766,787,8,5,0.0,0.0,0.0,0.0,0.34102222323417664,0.4503472149372101
yake,1767,788,6,5,0.0,0.0,0.0,0.0,0.33151301741600037,0.31496551632881165
yake,1768,79,15,5,0.0,0.26666666666666666,0.4,0.32,0.6299195289611816,0.784116268157959
yake,1769,790,13,5,0.0,0.07692307692307693,0.2,0.1111111111111111,0.4540250897407532,0.5090185403823853
yake,1770,791,5,5,0.0,0.0,0.0,0.0,0.4832577705383301,0.4671016037464142
yake,1771,792,5,5,0.0,0.2,0.4,0.26666666666666666,0.551880955696106,0.6836642026901245
yake,1772,793,33,5,0.0,0.24242424242424243,0.8,0.372093023255814,0.6443423628807068,0.5931794047355652
yake,1773,794,10,5,0.0,0.3,0.6,0.4,0.5944805145263672,0.658940315246582
yake,1774,795,11,5,0.14285714285714285,0.2727272727272727,0.8,0.4067796610169491,0.7667555809020996,0.7710438966751099
yake,1775,796,12,5,0.0625,0.16666666666666666,0.6,0.2608695652173913,0.6083914041519165,0.6166327595710754
