insumo_row,eid,matches_published
27393,2-s2.0-85063641931,True
27394,2-s2.0-85063641358,True
27395,2-s2.0-85063640317,True
27396,2-s2.0-85063637292,True
27397,2-s2.0-85063635343,True
27398,2-s2.0-85063635295,True
27399,2-s2.0-85063629694,True
27400,2-s2.0-85063621557,True
27401,2-s2.0-85063618641,True
27402,2-s2.0-85063616446,True
27403,2-s2.0-85063612605,True
27404,2-s2.0-85063608117,True
27405,2-s2.0-85063605486,True
27406,2-s2.0-85063605163,True
27407,2-s2.0-85063550303,True
27408,2-s2.0-85063531182,True
27409,2-s2.0-85063530434,True
27410,2-s2.0-85063519449,True
27411,2-s2.0-85063498542,True
27412,2-s2.0-85063482595,True
27413,2-s2.0-85063457307,True
27414,2-s2.0-85063455817,True
27415,2-s2.0-85063429266,True
27416,2-s2.0-85063423508,True
27417,2-s2.0-85063421354,True
27418,2-s2.0-85063419225,True
27419,2-s2.0-85063412905,True
27420,2-s2.0-85063355577,True
27421,2-s2.0-85063350978,True
27422,2-s2.0-85063343824,True
27423,2-s2.0-85063342574,True
27424,2-s2.0-85063339284,True
27425,2-s2.0-85063338927,True
27426,2-s2.0-85063337803,True
27427,2-s2.0-85063334073,True
27428,2-s2.0-85063330183,True
27429,2-s2.0-85063321643,True
27430,2-s2.0-85063251963,True
27431,2-s2.0-85063104914,True
27432,2-s2.0-85063103423,True
27433,2-s2.0-85062961874,True
27434,2-s2.0-85062719411,True
27435,2-s2.0-85062716062,True
27436,2-s2.0-85062656500,True
27437,2-s2.0-85062573111,True
27438,2-s2.0-85062553382,True
27439,2-s2.0-85062534094,True
27440,2-s2.0-85062510834,True
27441,2-s2.0-85062505855,True
27442,2-s2.0-85062494750,True
27443,2-s2.0-85062458144,True
27444,2-s2.0-85062455348,True
27445,2-s2.0-85062451061,True
27446,2-s2.0-85062416104,True
27447,2-s2.0-85062396690,True
27448,2-s2.0-85062187668,True
27449,2-s2.0-85062175049,True
27450,2-s2.0-85062068611,True
27451,2-s2.0-85062064729,True
27452,2-s2.0-85062039199,True
27453,2-s2.0-85061966858,True
27454,2-s2.0-85061962258,True
27455,2-s2.0-85061830895,True
27456,2-s2.0-85061829972,True
27457,2-s2.0-85061808800,True
27458,2-s2.0-85061791721,True
27459,2-s2.0-85061766844,True
27460,2-s2.0-85061747892,True
27461,2-s2.0-85061745131,True
27462,2-s2.0-85061740576,True
27463,2-s2.0-85061736528,True
27464,2-s2.0-85061725013,True
27465,2-s2.0-85061712145,True
27466,2-s2.0-85061698464,True
27467,2-s2.0-85061658763,True
27468,2-s2.0-85061649796,True
27469,2-s2.0-85061577367,True
27470,2-s2.0-85061533079,True
27471,2-s2.0-85061526511,True
27472,2-s2.0-85061491923,True
27473,2-s2.0-85061486426,True
27474,2-s2.0-85061367000,True
27475,2-s2.0-85061363882,True
27476,2-s2.0-85061347559,True
27477,2-s2.0-85061309736,True
27478,2-s2.0-85061291007,True
27479,2-s2.0-85061258874,True
27480,2-s2.0-85061245703,True
27481,2-s2.0-85061243693,True
27482,2-s2.0-85061238629,True
27483,2-s2.0-85061237077,True
27484,2-s2.0-85061227192,True
27485,2-s2.0-85061148526,True
27486,2-s2.0-85061136726,True
27487,2-s2.0-85061122361,True
27488,2-s2.0-85061118005,True
27489,2-s2.0-85061051819,True
27490,2-s2.0-85061038260,True
27491,2-s2.0-85060945499,True
27492,2-s2.0-85060884460,True
27493,2-s2.0-85060820860,True
27494,2-s2.0-85060813281,True
27495,2-s2.0-85060811391,True
27496,2-s2.0-85060792818,True
27497,2-s2.0-85060686129,True
27498,2-s2.0-85060657847,True
27499,2-s2.0-85060644786,True
27500,2-s2.0-85060633452,True
27501,2-s2.0-85060625569,True
27502,2-s2.0-85060607275,True
27503,2-s2.0-85060590691,True
27504,2-s2.0-85060556132,True
27505,2-s2.0-85060554995,True
27506,2-s2.0-85060553095,True
27507,2-s2.0-85060552599,True
27508,2-s2.0-85060550919,True
27509,2-s2.0-85060549161,True
27510,2-s2.0-85060540140,True
27511,2-s2.0-85060538069,True
27512,2-s2.0-85060526695,True
27513,2-s2.0-85060521729,True
27514,2-s2.0-85060517350,True
27515,2-s2.0-85060513660,True
27516,2-s2.0-85060481808,True
27517,2-s2.0-85060476783,True
27518,2-s2.0-85060441511,True
27519,2-s2.0-85060387647,True
27520,2-s2.0-85060348907,True
27521,2-s2.0-85060331252,True
27522,2-s2.0-85060312707,True
27523,2-s2.0-85060309956,True
27524,2-s2.0-85060308099,True
27525,2-s2.0-85060294285,True
27526,2-s2.0-85060292413,True
27527,2-s2.0-85060291693,True
27528,2-s2.0-85060291344,True
27529,2-s2.0-85060285014,True
27530,2-s2.0-85060283180,True
27531,2-s2.0-85060278443,True
27532,2-s2.0-85060277541,True
27533,2-s2.0-85060270513,True
27534,2-s2.0-85060203465,True
27535,2-s2.0-85060147935,True
27536,2-s2.0-85060064863,True
27537,2-s2.0-85060028525,True
27538,2-s2.0-85060013345,True
27539,2-s2.0-85060006013,True
27540,2-s2.0-85059870095,True
27541,2-s2.0-85059709982,True
27542,2-s2.0-85059704206,True
27543,2-s2.0-85059684355,True
27544,2-s2.0-85059653918,True
27545,2-s2.0-85059639168,True
27546,2-s2.0-85059634450,True
27547,2-s2.0-85059630892,True
27548,2-s2.0-85059618285,True
27549,2-s2.0-85059614996,True
27550,2-s2.0-85059587084,True
27551,2-s2.0-85059562419,True
27552,2-s2.0-85059560083,True
27553,2-s2.0-85059396325,True
27554,2-s2.0-85059366410,True
27555,2-s2.0-85059334367,True
27556,2-s2.0-85059303767,True
27557,2-s2.0-85059257420,True
27558,2-s2.0-85059240359,True
27559,2-s2.0-85059232203,True
27560,2-s2.0-85059188180,True
27561,2-s2.0-85059177286,True
27562,2-s2.0-85059031268,True
27563,2-s2.0-85059005587,True
27564,2-s2.0-85058974072,True
27565,2-s2.0-85058973617,True
27566,2-s2.0-85058969496,True
27567,2-s2.0-85058965244,True
27568,2-s2.0-85058958929,True
27569,2-s2.0-85058958464,True
27570,2-s2.0-85058947220,True
27571,2-s2.0-85058942947,True
27572,2-s2.0-85058942042,True
27573,2-s2.0-85058939095,True
27574,2-s2.0-85058931973,True
27575,2-s2.0-85058889605,True
27576,2-s2.0-85058876951,True
27577,2-s2.0-85058736024,True
27578,2-s2.0-85058623166,True
27579,2-s2.0-85058572791,True
27580,2-s2.0-85058417410,True
27581,2-s2.0-85058380538,True
27582,2-s2.0-85058369636,True
27583,2-s2.0-85058212468,True
27584,2-s2.0-85058194857,True
27585,2-s2.0-85058193741,True
27586,2-s2.0-85058192322,True
27587,2-s2.0-85058172437,True
27588,2-s2.0-85058170088,True
27589,2-s2.0-85058165601,True
27590,2-s2.0-85058160375,True
27591,2-s2.0-85058156578,True
27592,2-s2.0-85058148575,True
27593,2-s2.0-85058146607,True
27594,2-s2.0-85058141356,True
27595,2-s2.0-85058003086,True
27596,2-s2.0-85057997367,True
27597,2-s2.0-85057985551,True
27598,2-s2.0-85057979531,True
27599,2-s2.0-85057971875,True
27600,2-s2.0-85057971800,True
27601,2-s2.0-85057960785,True
27602,2-s2.0-85057952632,True
27603,2-s2.0-85057764215,True
27604,2-s2.0-85057762680,True
27605,2-s2.0-85057735423,True
27606,2-s2.0-85057725776,True
27607,2-s2.0-85057714821,True
27608,2-s2.0-85057620541,True
27609,2-s2.0-85057611751,True
27610,2-s2.0-85057587322,True
27611,2-s2.0-85057504518,True
27612,2-s2.0-85057493307,True
27613,2-s2.0-85057466507,True
27614,2-s2.0-85057447437,True
27615,2-s2.0-85057397582,True
27616,2-s2.0-85057385269,True
27617,2-s2.0-85057261289,True
27618,2-s2.0-85057232945,True
27619,2-s2.0-85057231870,True
27620,2-s2.0-85057204826,True
27621,2-s2.0-85057148066,True
27622,2-s2.0-85057127088,True
27623,2-s2.0-85057089479,True
27624,2-s2.0-85057026377,True
27625,2-s2.0-85057009043,True
27626,2-s2.0-85056992052,True
27627,2-s2.0-85056869498,True
27628,2-s2.0-85056832119,True
27629,2-s2.0-85056717702,True
27630,2-s2.0-85056671564,True
27631,2-s2.0-85056656626,True
27632,2-s2.0-85056654478,True
27633,2-s2.0-85056639926,True
27634,2-s2.0-85056626174,True
27635,2-s2.0-85056502152,True
27636,2-s2.0-85056479966,True
27637,2-s2.0-85056473659,True
27638,2-s2.0-85056465874,True
27639,2-s2.0-85056458927,True
27640,2-s2.0-85056454878,True
27641,2-s2.0-85056451998,True
27642,2-s2.0-85056402828,True
27643,2-s2.0-85056253197,True
27644,2-s2.0-85056173026,True
27645,2-s2.0-85056168359,True
27646,2-s2.0-85056148055,True
27647,2-s2.0-85056140399,True
27648,2-s2.0-85056128484,True
27649,2-s2.0-85056120765,True
27650,2-s2.0-85056108878,True
27651,2-s2.0-85056095247,True
27652,2-s2.0-85056091856,True
27653,2-s2.0-85056080850,True
27654,2-s2.0-85055954335,True
27655,2-s2.0-85055917646,True
27656,2-s2.0-85055773002,True
27657,2-s2.0-85055726980,True
27658,2-s2.0-85055725742,True
27659,2-s2.0-85055723295,True
27660,2-s2.0-85055723216,True
27661,2-s2.0-85055723026,True
27662,2-s2.0-85055720039,True
27663,2-s2.0-85055717103,True
27664,2-s2.0-85055709638,True
27665,2-s2.0-85055707900,True
27666,2-s2.0-85055703583,True
27667,2-s2.0-85055702048,True
27668,2-s2.0-85055701533,True
27669,2-s2.0-85055701238,True
27670,2-s2.0-85055701150,True
27671,2-s2.0-85055697531,True
27672,2-s2.0-85055690341,True
27673,2-s2.0-85055688740,True
27674,2-s2.0-85055687731,True
27675,2-s2.0-85055686030,True
27676,2-s2.0-85055685700,True
27677,2-s2.0-85055681529,True
27678,2-s2.0-85055679788,True
27679,2-s2.0-85055678667,True
27680,2-s2.0-85055677926,True
27681,2-s2.0-85055676461,True
27682,2-s2.0-85055674800,True
27683,2-s2.0-85055673913,True
27684,2-s2.0-85055673624,True
27685,2-s2.0-85055670676,True
27686,2-s2.0-85055658054,True
27687,2-s2.0-85055624525,True
27688,2-s2.0-85055529740,True
27689,2-s2.0-85055523449,True
27690,2-s2.0-85055514597,True
27691,2-s2.0-85055472749,True
27692,2-s2.0-85055457390,True
27693,2-s2.0-85055456816,True
27694,2-s2.0-85055427845,True
27695,2-s2.0-85055352122,True
27696,2-s2.0-85055347376,True
27697,2-s2.0-85055342256,True
27698,2-s2.0-85055340867,True
27699,2-s2.0-85055340570,True
27700,2-s2.0-85055332835,True
27701,2-s2.0-85055332796,True
27702,2-s2.0-85055324543,True
27703,2-s2.0-85055321099,True
27704,2-s2.0-85055281773,True
27705,2-s2.0-85054936103,True
27706,2-s2.0-85054896687,True
27707,2-s2.0-85054842935,True
27708,2-s2.0-85054818911,True
27709,2-s2.0-85054692002,True
27710,2-s2.0-85054659825,True
27711,2-s2.0-85054656384,True
27712,2-s2.0-85054653921,True
27713,2-s2.0-85054649634,True
27714,2-s2.0-85054649455,True
27715,2-s2.0-85054644258,True
27716,2-s2.0-85054639271,True
27717,2-s2.0-85054632389,True
27718,2-s2.0-85054627159,True
27719,2-s2.0-85054613224,True
27720,2-s2.0-85054613001,True
27721,2-s2.0-85054601813,True
27722,2-s2.0-85054543655,True
27723,2-s2.0-85054412511,True
27724,2-s2.0-85054393132,True
27725,2-s2.0-85054282166,True
27726,2-s2.0-85054212957,True
27727,2-s2.0-85054168782,True
27728,2-s2.0-85054154939,True
27729,2-s2.0-85054099746,True
27730,2-s2.0-85053938014,True
27731,2-s2.0-85053937280,True
27732,2-s2.0-85053934475,True
27733,2-s2.0-85053926287,True
27734,2-s2.0-85053923545,True
27735,2-s2.0-85053922023,True
27736,2-s2.0-85053910590,True
27737,2-s2.0-85053897918,True
27738,2-s2.0-85053867227,True
27739,2-s2.0-85053860635,True
27740,2-s2.0-85053858992,True
27741,2-s2.0-85053856860,True
27742,2-s2.0-85053848732,True
27743,2-s2.0-85053846618,True
27744,2-s2.0-85053830054,True
27745,2-s2.0-85053803759,True
27746,2-s2.0-85053800893,True
27747,2-s2.0-85053755619,True
27748,2-s2.0-85053411401,True
27749,2-s2.0-85053396058,True
27750,2-s2.0-85053213177,True
27751,2-s2.0-85053196113,True
27752,2-s2.0-85053192729,True
27753,2-s2.0-85053191205,True
27754,2-s2.0-85053169903,True
27755,2-s2.0-85053127221,True
27756,2-s2.0-85053103773,True
27757,2-s2.0-85053078122,True
27758,2-s2.0-85052895733,True
27759,2-s2.0-85052840568,True
27760,2-s2.0-85052839155,True
27761,2-s2.0-85052815907,True
27762,2-s2.0-85052703274,True
27763,2-s2.0-85052687966,True
27764,2-s2.0-85052684184,True
27765,2-s2.0-85052671717,True
27766,2-s2.0-85052631202,True
27767,2-s2.0-85052601708,True
27768,2-s2.0-85052601011,True
27769,2-s2.0-85052565564,True
27770,2-s2.0-85052517012,True
27771,2-s2.0-85052301367,True
27772,2-s2.0-85052197726,True
27773,2-s2.0-85051919688,True
27774,2-s2.0-85051847581,True
27775,2-s2.0-85051845951,True
27776,2-s2.0-85051660696,True
27777,2-s2.0-85051645246,True
27778,2-s2.0-85051627036,True
27779,2-s2.0-85051537099,True
27780,2-s2.0-85051367909,True
27781,2-s2.0-85051211172,True
27782,2-s2.0-85051140279,True
27783,2-s2.0-85051134028,True
27784,2-s2.0-85051129684,True
27785,2-s2.0-85051101613,True
27786,2-s2.0-85051012891,True
27787,2-s2.0-85050968112,True
27788,2-s2.0-85050952437,True
27789,2-s2.0-85050931198,True
27790,2-s2.0-85050928156,True
27791,2-s2.0-85050807924,True
27792,2-s2.0-85050691020,True
27793,2-s2.0-85050641359,True
27794,2-s2.0-85050600158,True
27795,2-s2.0-85050597704,True
27796,2-s2.0-85050526403,True
27797,2-s2.0-85050499148,True
27798,2-s2.0-85050471564,True
27799,2-s2.0-85050467917,True
27800,2-s2.0-85050432762,True
27801,2-s2.0-85050425707,True
27802,2-s2.0-85050410688,True
27803,2-s2.0-85050383394,True
27804,2-s2.0-85050240678,True
27805,2-s2.0-85050227902,True
27806,2-s2.0-85050110894,True
27807,2-s2.0-85050013728,True
27808,2-s2.0-85049991586,True
27809,2-s2.0-85049966307,True
27810,2-s2.0-85049960800,True
27811,2-s2.0-85049940139,True
27812,2-s2.0-85049874396,True
27813,2-s2.0-85049807393,True
27814,2-s2.0-85049797073,True
27815,2-s2.0-85049770585,True
27816,2-s2.0-85049586284,True
27817,2-s2.0-85049573358,True
27818,2-s2.0-85049559491,True
27819,2-s2.0-85049552612,True
27820,2-s2.0-85049551447,True
27821,2-s2.0-85049551069,True
27822,2-s2.0-85049550503,True
27823,2-s2.0-85049549740,True
27824,2-s2.0-85049548621,True
27825,2-s2.0-85049548138,True
27826,2-s2.0-85049544152,True
27827,2-s2.0-85049542138,True
27828,2-s2.0-85049535611,True
27829,2-s2.0-85049535532,True
27830,2-s2.0-85049512780,True
27831,2-s2.0-85049429565,True
27832,2-s2.0-85049387374,True
27833,2-s2.0-85049364727,True
27834,2-s2.0-85049358946,True
27835,2-s2.0-85049264032,True
27836,2-s2.0-85049248896,True
27837,2-s2.0-85049190836,True
27838,2-s2.0-85049163789,True
27839,2-s2.0-85049091338,True
27840,2-s2.0-85048995964,True
27841,2-s2.0-85048978013,True
27842,2-s2.0-85048976214,True
27843,2-s2.0-85048917062,True
27844,2-s2.0-85048910767,True
27845,2-s2.0-85048868898,True
27846,2-s2.0-85048825150,True
27847,2-s2.0-85048824215,True
27848,2-s2.0-85048808373,True
27849,2-s2.0-85048798631,True
27850,2-s2.0-85048798605,True
27851,2-s2.0-85048791045,True
27852,2-s2.0-85048790770,True
27853,2-s2.0-85048769794,True
27854,2-s2.0-85048764716,True
27855,2-s2.0-85048763974,True
27856,2-s2.0-85048756104,True
27857,2-s2.0-85048755349,True
27858,2-s2.0-85048749317,True
27859,2-s2.0-85048719897,True
27860,2-s2.0-85048709884,True
27861,2-s2.0-85048701598,True
27862,2-s2.0-85048699999,True
27863,2-s2.0-85048685099,True
27864,2-s2.0-85048594660,True
27865,2-s2.0-85048564863,True
27866,2-s2.0-85048564027,True
27867,2-s2.0-85048561160,True
27868,2-s2.0-85048550265,True
27869,2-s2.0-85048521587,True
27870,2-s2.0-85048437466,True
27871,2-s2.0-85048434253,True
27872,2-s2.0-85048371815,True
27873,2-s2.0-85048368333,True
27874,2-s2.0-85048363690,True
27875,2-s2.0-85048362127,True
27876,2-s2.0-85048357049,True
27877,2-s2.0-85048355103,True
27878,2-s2.0-85048343287,True
27879,2-s2.0-85048337339,True
27880,2-s2.0-85048240354,True
27881,2-s2.0-85048226364,True
27882,2-s2.0-85048221596,True
27883,2-s2.0-85048217907,True
27884,2-s2.0-85048192793,True
27885,2-s2.0-85047978745,True
27886,2-s2.0-85047928551,True
27887,2-s2.0-85047880444,True
27888,2-s2.0-85047864389,True
27889,2-s2.0-85047855843,True
27890,2-s2.0-85047827573,True
27891,2-s2.0-85047777315,True
27892,2-s2.0-85047771637,True
27893,2-s2.0-85047770120,True
27894,2-s2.0-85047756110,True
27895,2-s2.0-85047750010,True
27896,2-s2.0-85047745901,True
27897,2-s2.0-85047738834,True
27898,2-s2.0-85047731806,True
27899,2-s2.0-85047648968,True
27900,2-s2.0-85047636047,True
27901,2-s2.0-85047623608,True
27902,2-s2.0-85047605044,True
27903,2-s2.0-85047560384,True
27904,2-s2.0-85047550755,True
27905,2-s2.0-85047483590,True
27906,2-s2.0-85047483106,True
27907,2-s2.0-85047460882,True
27908,2-s2.0-85047450381,True
27909,2-s2.0-85047422751,True
27910,2-s2.0-85047366227,True
27911,2-s2.0-85047361421,True
27912,2-s2.0-85047357318,True
27913,2-s2.0-85047351272,True
27914,2-s2.0-85047333645,True
27915,2-s2.0-85047331721,True
27916,2-s2.0-85047330813,True
27917,2-s2.0-85047322989,True
27918,2-s2.0-85047275855,True
27919,2-s2.0-85047144061,True
27920,2-s2.0-85047126067,True
27921,2-s2.0-85046852636,True
27922,2-s2.0-85046802799,True
27923,2-s2.0-85046758994,True
27924,2-s2.0-85046707145,True
27925,2-s2.0-85046706089,True
27926,2-s2.0-85046662048,True
27927,2-s2.0-85046657028,True
27928,2-s2.0-85046494427,True
27929,2-s2.0-85046491749,True
27930,2-s2.0-85046487645,True
27931,2-s2.0-85046485474,True
27932,2-s2.0-85046484855,True
27933,2-s2.0-85046362851,True
27934,2-s2.0-85046344118,True
27935,2-s2.0-85046169550,True
27936,2-s2.0-85046092378,True
27937,2-s2.0-85046038871,True
27938,2-s2.0-85046032670,True
27939,2-s2.0-85046028456,True
27940,2-s2.0-85045981765,True
27941,2-s2.0-85045969324,True
27942,2-s2.0-85045954942,True
27943,2-s2.0-85045951522,True
27944,2-s2.0-85045925679,True
27945,2-s2.0-85045919764,True
27946,2-s2.0-85045914659,True
27947,2-s2.0-85045872188,True
27948,2-s2.0-85045864484,True
27949,2-s2.0-85045843786,True
27950,2-s2.0-85045714243,True
27951,2-s2.0-85045640106,True
27952,2-s2.0-85045591006,True
27953,2-s2.0-85045533269,True
27954,2-s2.0-85045407866,True
27955,2-s2.0-85045306553,True
27956,2-s2.0-85045282093,True
27957,2-s2.0-85045221217,True
27958,2-s2.0-85045054524,True
27959,2-s2.0-85045019137,True
27960,2-s2.0-85044995039,True
27961,2-s2.0-85044991699,True
27962,2-s2.0-85044990337,True
27963,2-s2.0-85044989852,True
27964,2-s2.0-85044543781,True
27965,2-s2.0-85044517264,True
27966,2-s2.0-85044504725,True
27967,2-s2.0-85044452272,True
27968,2-s2.0-85044423492,True
27969,2-s2.0-85044399528,True
27970,2-s2.0-85044387548,True
27971,2-s2.0-85044379169,True
27972,2-s2.0-85044348360,True
27973,2-s2.0-85044155860,True
27974,2-s2.0-85044138754,True
27975,2-s2.0-85044118076,True
27976,2-s2.0-85043996149,True
27977,2-s2.0-85043451125,True
27978,2-s2.0-85043376269,True
27979,2-s2.0-85043370674,True
27980,2-s2.0-85043235754,True
27981,2-s2.0-85042882014,True
27982,2-s2.0-85042765726,True
27983,2-s2.0-85042563855,True
27984,2-s2.0-85042558943,True
27985,2-s2.0-85042558117,True
27986,2-s2.0-85042557700,True
27987,2-s2.0-85042553180,True
27988,2-s2.0-85042553047,True
27989,2-s2.0-85042550548,True
27990,2-s2.0-85042549818,True
27991,2-s2.0-85042547595,True
27992,2-s2.0-85042546744,True
27993,2-s2.0-85042544858,True
27994,2-s2.0-85042541223,True
27995,2-s2.0-85042539074,True
27996,2-s2.0-85042538249,True
27997,2-s2.0-85042534338,True
27998,2-s2.0-85042533124,True
27999,2-s2.0-85042527340,True
28000,2-s2.0-85042525305,True
28001,2-s2.0-85042523061,True
28002,2-s2.0-85042521820,True
28003,2-s2.0-85042502962,True
28004,2-s2.0-85042414083,True
28005,2-s2.0-85042403435,True
28006,2-s2.0-85042371338,True
28007,2-s2.0-85042316508,True
28008,2-s2.0-85042314224,True
28009,2-s2.0-85042283931,True
28010,2-s2.0-85042273202,True
28011,2-s2.0-85042259023,True
28012,2-s2.0-85042223965,True
28013,2-s2.0-85042128626,True
28014,2-s2.0-85042116039,True
28015,2-s2.0-85042112674,True
28016,2-s2.0-85042091092,True
28017,2-s2.0-85042081194,True
28018,2-s2.0-85042080391,True
28019,2-s2.0-85042002600,True
28020,2-s2.0-85041864606,True
28021,2-s2.0-85041863495,True
28022,2-s2.0-85041816485,True
28023,2-s2.0-85041740177,True
28024,2-s2.0-85041618082,True
28025,2-s2.0-85041588585,True
28026,2-s2.0-85041540038,True
28027,2-s2.0-85041537645,True
28028,2-s2.0-85041532221,True
28029,2-s2.0-85041503501,True
28030,2-s2.0-85041395282,True
28031,2-s2.0-85041393786,True
28032,2-s2.0-85041327106,True
28033,2-s2.0-85041282259,True
28034,2-s2.0-85041233226,True
28035,2-s2.0-85041216969,True
28036,2-s2.0-85041167817,True
28037,2-s2.0-85041102570,True
28038,2-s2.0-85041097104,True
28039,2-s2.0-85041094592,True
28040,2-s2.0-85041063348,True
28041,2-s2.0-85041054083,True
28042,2-s2.0-85040818643,True
28043,2-s2.0-85040770236,True
28044,2-s2.0-85040734148,True
28045,2-s2.0-85040696548,True
28046,2-s2.0-85040568973,True
28047,2-s2.0-85040333338,True
28048,2-s2.0-85040200213,True
28049,2-s2.0-85040194370,True
28050,2-s2.0-85040192901,True
28051,2-s2.0-85040190517,True
28052,2-s2.0-85040179251,True
28053,2-s2.0-85040084011,True
28054,2-s2.0-85040039627,True
28055,2-s2.0-85040035177,True
28056,2-s2.0-85040012165,True
28057,2-s2.0-85039748888,True
28058,2-s2.0-85039423084,True
28059,2-s2.0-85038581567,True
28060,2-s2.0-85038031884,True
28061,2-s2.0-85037871358,True
28062,2-s2.0-85037740276,True
28063,2-s2.0-85037696769,True
28064,2-s2.0-85037695590,True
28065,2-s2.0-85037094807,True
28066,2-s2.0-85036541899,True
28067,2-s2.0-85035148838,True
28068,2-s2.0-85035138993,True
28069,2-s2.0-85035134124,True
28070,2-s2.0-85035098959,True
28071,2-s2.0-85035092310,True
28072,2-s2.0-85035083929,True
28073,2-s2.0-85035058818,True
28074,2-s2.0-85035052243,True
28075,2-s2.0-85035040910,True
28076,2-s2.0-85035034359,True
28077,2-s2.0-85035015834,True
28078,2-s2.0-85034947089,True
28079,2-s2.0-85034055539,True
28080,2-s2.0-85033702411,True
28081,2-s2.0-85033665484,True
28082,2-s2.0-85032887716,True
28083,2-s2.0-85032683991,True
28084,2-s2.0-85032344880,True
28085,2-s2.0-85031414099,True
28086,2-s2.0-85030463527,True
28087,2-s2.0-85030153054,True
28088,2-s2.0-85030108564,True
28089,2-s2.0-85029666147,True
28090,2-s2.0-85029580957,True
28091,2-s2.0-85029548374,True
28092,2-s2.0-85029454147,True
28093,2-s2.0-85029451225,True
28094,2-s2.0-85029433969,True
28095,2-s2.0-85029432358,True
28096,2-s2.0-85029421616,True
28097,2-s2.0-85029404613,True
28098,2-s2.0-85028524691,True
28099,2-s2.0-85027452371,True
28100,2-s2.0-85026772319,True
28101,2-s2.0-85025837892,True
28102,2-s2.0-85025834865,True
28103,2-s2.0-85024002094,True
28104,2-s2.0-85022340724,True
28105,2-s2.0-85022326166,True
28106,2-s2.0-85022231961,True
28107,2-s2.0-85022217741,True
28108,2-s2.0-85022181929,True
28109,2-s2.0-85022177742,True
28110,2-s2.0-85022177532,True
28111,2-s2.0-85021747811,True
28112,2-s2.0-85021702619,True
28113,2-s2.0-85021222516,True
28114,2-s2.0-85020433155,True
28115,2-s2.0-85019036216,True
28116,2-s2.0-85016463014,True
28117,2-s2.0-85013465888,True
28118,2-s2.0-85013115174,True
28119,2-s2.0-85012900449,True
28120,2-s2.0-85011901249,True
28121,2-s2.0-85008213291,True
28122,2-s2.0-85006164419,True
28123,2-s2.0-84991039920,True
28124,2-s2.0-84990055815,True
28125,2-s2.0-84987667419,True
28126,2-s2.0-84981156263,True
28127,2-s2.0-84952445661,True
28128,2-s2.0-105013733382,True
28129,2-s2.0-105013723731,True
28130,2-s2.0-105013717276,True
28131,2-s2.0-105013701994,True
28132,2-s2.0-105011903013,True
28133,2-s2.0-105011024944,True
28134,2-s2.0-105011023079,True
28135,2-s2.0-105011022059,True
28136,2-s2.0-105011021861,True
28137,2-s2.0-105011021260,True
28138,2-s2.0-105011018395,True
28139,2-s2.0-105011010830,True
28140,2-s2.0-105011006362,True
28141,2-s2.0-105011004950,True
28142,2-s2.0-105010808861,True
28143,2-s2.0-105010805434,True
28144,2-s2.0-105010803691,True
28145,2-s2.0-105010802933,True
28146,2-s2.0-105010801282,True
28147,2-s2.0-105010795975,True
28148,2-s2.0-105010792283,True
28149,2-s2.0-105010541359,True
28150,2-s2.0-105010531969,True
28151,2-s2.0-105010530176,True
28152,2-s2.0-105010525718,True
28153,2-s2.0-105010506993,True
28154,2-s2.0-105010499213,True
28155,2-s2.0-105010491900,True
28156,2-s2.0-105010469703,True
28157,2-s2.0-105010457317,True
28158,2-s2.0-105010450708,True
28159,2-s2.0-105010446432,True
28160,2-s2.0-105010436114,True
28161,2-s2.0-105010427434,True
28162,2-s2.0-105010424608,True
28163,2-s2.0-105010422946,True
28164,2-s2.0-105010408385,True
28165,2-s2.0-105009190561,True
28166,2-s2.0-105009175635,True
28167,2-s2.0-105009078978,True
28168,2-s2.0-105009078301,True
28169,2-s2.0-105009076222,True
28170,2-s2.0-105008589537,True
28171,2-s2.0-105008587790,True
28172,2-s2.0-85040245609,True
28173,2-s2.0-85046539647,True
28174,2-s2.0-85039849201,True
28175,2-s2.0-85057149359,True
28176,2-s2.0-85042220533,True
28177,2-s2.0-85046366656,True
28178,2-s2.0-85038841615,True
28179,2-s2.0-85040075067,True
28180,2-s2.0-85123229026,True
28181,2-s2.0-85043297302,True
28182,2-s2.0-85043294353,True
28183,2-s2.0-85043292725,True
28184,2-s2.0-85043292596,True
28185,2-s2.0-85043290129,True
28186,2-s2.0-85043287150,True
28187,2-s2.0-85043280282,True
28188,2-s2.0-85043278939,True
28189,2-s2.0-85043277085,True
28190,2-s2.0-85043272691,True
28191,2-s2.0-85043266104,True
28192,2-s2.0-85043265548,True
28193,2-s2.0-85043262186,True
28194,2-s2.0-85043261529,True
28195,2-s2.0-85043255129,True
28196,2-s2.0-85043254879,True
28197,2-s2.0-85043254514,True
28198,2-s2.0-85043253431,True
28199,2-s2.0-85043252441,True
28200,2-s2.0-85043250525,True
28201,2-s2.0-85043250476,True
28202,2-s2.0-85043250343,True
28203,2-s2.0-85043243888,True
28204,2-s2.0-85043243762,True
28205,2-s2.0-85043243734,True
28206,2-s2.0-85043236003,True
28207,2-s2.0-85043226543,True
28208,2-s2.0-85042920395,True
28209,2-s2.0-85021951036,True
28210,2-s2.0-85001837226,True
28211,2-s2.0-85037812458,True
28212,2-s2.0-85037861726,True
28213,2-s2.0-85046536262,True
28214,2-s2.0-85046058200,True
