EID_clean,crs_status,crs_community,crs_mapped_keywords,crs_total_keywords,lda_topic_k5,lda_probability_k5,lda_topic_k10,lda_probability_k10,lda_topic_k15,lda_probability_k15,lda_topic_k20,lda_probability_k20,lda_topic_k30,lda_probability_k30,lda_topic_k40,lda_probability_k40,lda_topic_k50,lda_probability_k50
2-s2.0-85149568910,assigned,0.0,3,5,2,0.9266846340163679,2,0.6103157808557148,12,0.43710990726986404,12,0.39326707330793015,12,0.30109198522919084,32,0.3816779585078967,47,0.34138529737490364
2-s2.0-85149567104,assigned,2.0,3,5,4,0.6587583260841665,8,0.3688879472789724,9,0.4186437219387657,8,0.3674185166920968,8,0.3127272041045352,25,0.28477187147791944,41,0.28203868910169194
2-s2.0-85149559993,ambiguous,,2,5,3,0.3995022215664236,1,0.8361398217972996,1,0.695923803850081,1,0.442767316491786,1,0.5719803539484107,32,0.30547302405175214,32,0.36491973891610124
2-s2.0-85149546444,assigned,0.0,2,5,3,0.606296941648169,3,0.4732365765990257,3,0.47231995357328455,2,0.3487101223340465,5,0.37780978252768077,5,0.423383115004419,5,0.40412495736865894
2-s2.0-85149539134,assigned,0.0,1,5,2,0.6789889168545803,2,0.4843193004333853,12,0.2689870484256107,12,0.2927205116581385,27,0.25571499849869495,27,0.18996285515286643,27,0.18203724392332102
2-s2.0-85149530409,ambiguous,,4,5,2,0.6956072568080658,2,0.5280373702154266,12,0.42147963264169674,12,0.44295162711858327,27,0.22945733598382778,30,0.27479228776181686,11,0.23747777635869627
2-s2.0-85149526096,assigned,0.0,1,5,2,0.7786868682225069,1,0.501341838115533,2,0.7625208271839106,2,0.7836896952568466,2,0.7969884376986313,32,0.7284935070711244,32,0.4099706208277915
2-s2.0-85149524328,assigned,0.0,4,5,2,0.8621871445046655,2,0.7347805152230551,2,0.3753327333847319,2,0.3298826746750474,27,0.24020799434801976,27,0.21059435860199838,42,0.13917837140977998
2-s2.0-85149506943,assigned,0.0,1,5,4,0.4333974591951267,4,0.5164256722296586,4,0.4076029910756202,4,0.514131045151619,4,0.4428843514692273,4,0.32328478933064586,42,0.20522235211913356
2-s2.0-85149505748,assigned,0.0,1,5,2,0.9539750731890253,2,0.5150295333692462,12,0.3892245085535532,12,0.38905918562876796,2,0.29563320347715605,32,0.4263160395852256,42,0.3453282153667113
2-s2.0-85149498329,assigned,0.0,4,5,2,0.8802941855462918,2,0.808329336356809,12,0.5832319376450461,12,0.5964598326018832,27,0.44733768166124954,30,0.4069891464345231,30,0.3579494050241753
2-s2.0-85149415872,assigned,0.0,1,5,3,0.5005242406855646,1,0.4287581574189112,2,0.3097498534887077,3,0.3272773797610928,1,0.2322247408925934,3,0.2610896497191415,3,0.22610155175734983
2-s2.0-85149077199,assigned,2.0,1,5,4,0.4194497199580055,0,0.4730851874838585,0,0.43159581874496983,16,0.39029389673161574,26,0.4537149733773204,26,0.4143629468691261,26,0.3335680351569897
2-s2.0-85148838452,unassigned,,0,5,2,0.41489385682592894,4,0.3606039989167155,6,0.22932052988985194,2,0.24545693605014238,2,0.20353144423169453,34,0.2714872870997153,34,0.21143037807139758
2-s2.0-85148834771,assigned,0.0,4,5,2,0.6264185393527054,1,0.5083196922562302,1,0.3653278108629739,1,0.24881844058104644,27,0.2885388574545404,27,0.2809261997595076,27,0.269355043655215
2-s2.0-85148831089,unassigned,,0,5,1,0.9906099998170733,9,0.676541080677587,11,0.4673362874547732,11,0.5319194508113566,29,0.36986578172586615,11,0.33360865147381324,23,0.269399542980634
2-s2.0-85148810716,assigned,1.0,4,5,3,0.5397704956773887,1,0.4237388053223096,3,0.4803468799232986,3,0.29479961069045957,5,0.287195407290443,37,0.42955386278947455,37,0.41656434376610085
2-s2.0-85148801383,assigned,0.0,3,5,2,0.42282499880757796,1,0.41904209486653987,3,0.36072935277409135,3,0.21901808630906225,2,0.3236177593755325,2,0.23964480392963033,2,0.17110105563298034
2-s2.0-85148783873,assigned,0.0,2,5,3,0.7103620533584669,3,0.49858361234538756,3,0.7335954612349437,3,0.5135500832514664,5,0.3685234529929895,3,0.400089455781002,3,0.3006418474704713
2-s2.0-85148773627,assigned,0.0,4,5,2,0.6420990946121355,3,0.36789350417253014,3,0.3193630612214594,2,0.43300742873383335,2,0.4364907540570758,2,0.37427590488953894,2,0.32055655928772164
2-s2.0-85147941139,assigned,1.0,4,5,0,0.5256572036243023,5,0.5857256346780424,5,0.33749260490065647,7,0.4176939178963226,7,0.408490577321565,7,0.3630360476080626,7,0.29378223750172344
2-s2.0-85147476651,assigned,0.0,2,5,1,0.6485526824831478,6,0.3418883943708236,14,0.3547752046914733,14,0.2878176824381278,14,0.21989988142707007,38,0.2952101016452432,38,0.26058948498137247
2-s2.0-85147302049,ambiguous,,3,5,0,0.7495785335225849,0,0.39348409557118463,0,0.3293599751581045,0,0.28899635073089547,7,0.25774516245381907,7,0.3007868054439341,7,0.2787005990142444
2-s2.0-85146023247,assigned,0.0,3,5,0,0.48566596319625993,7,0.3028716456024365,10,0.33413762948662123,7,0.3356051214777796,7,0.311173099973802,7,0.30605519400940584,7,0.3169197664367829
2-s2.0-85145890195,ambiguous,,4,5,3,0.5614984768517481,3,0.484885360924956,3,0.36308446709827663,3,0.28316507927768236,3,0.304823465524508,3,0.25655886321485083,43,0.25278564700803474
2-s2.0-85145637647,assigned,0.0,3,5,2,0.5358749870328319,4,0.302283239571354,2,0.31764287248650447,19,0.253706821771083,4,0.3130843479667059,19,0.2505293133647621,42,0.21698175546204956
2-s2.0-85145635026,assigned,0.0,3,5,2,0.833244935117882,2,0.3518947538737179,2,0.5661059965734695,2,0.4237210051388274,2,0.3525256789930869,36,0.22039540267692964,2,0.2977955067998063
2-s2.0-85145627432,assigned,2.0,1,5,2,0.46606213978122807,4,0.5137082702649333,2,0.3448668364410648,2,0.26114187408759226,2,0.3046559060643716,9,0.2592680721077572,9,0.23210867630215395
2-s2.0-85143980506,assigned,0.0,5,5,2,0.5801929075652246,2,0.5068261068032166,12,0.3668703297869427,3,0.3319240807445539,27,0.4117317863504839,3,0.3133363279150377,30,0.3010365641007468
2-s2.0-85143224749,ambiguous,,2,5,0,0.5816910982489345,0,0.550602741538196,0,0.5049781407375937,0,0.4662618829160643,26,0.5130738239060701,26,0.4367693936440783,26,0.38236903957300444
2-s2.0-85143153215,assigned,0.0,2,5,2,0.5292914714776704,3,0.47073590563142653,3,0.44881777324942185,2,0.2425321603522738,2,0.5023459619514249,37,0.2713309512943728,2,0.253370510403087
2-s2.0-85141631549,assigned,0.0,2,5,2,0.6679377009530542,2,0.4332835926891092,12,0.34465986346140204,12,0.3219229809249119,27,0.37240955094217437,30,0.26818429812263034,30,0.28774580342372835
2-s2.0-85141630270,assigned,0.0,3,5,2,0.960061731459504,2,0.6410697391621242,2,0.5024207593931587,2,0.4929565516684603,27,0.42821754606682527,32,0.4679258708544673,32,0.4196943563057138
2-s2.0-85141618019,assigned,0.0,3,5,2,0.9266901497544345,2,0.9079117102406614,12,0.5589988297265203,12,0.6116910072988008,27,0.6463971335738905,27,0.37127796703612354,27,0.37181225569428794
2-s2.0-85141597896,assigned,0.0,5,5,2,0.9932094332674408,2,0.9924357918634088,12,0.573459875429453,12,0.5894650261217057,27,0.631936667330598,30,0.5079039816284308,30,0.5316659203240287
2-s2.0-85141592048,assigned,0.0,4,5,2,0.910847528709578,2,0.7529877933788872,12,0.6010686590740112,12,0.5774083705707945,27,0.6374865878139253,30,0.39704929898349417,30,0.38553018996094757
2-s2.0-85141590122,ambiguous,,2,5,2,0.6576011454465043,2,0.4692923029640817,12,0.28498648844591484,4,0.38660720670883175,4,0.43607998324701086,4,0.3566637191323919,4,0.4020276508545518
2-s2.0-85141583510,assigned,0.0,4,5,2,0.8373059697519692,2,0.6066036390683008,12,0.3693341548550074,12,0.36266145062313765,2,0.28285430353336977,30,0.3964084008400922,30,0.35127444939034236
2-s2.0-85141556301,assigned,0.0,2,5,2,0.9209282126281598,2,0.5306567248538914,2,0.4573943042654077,2,0.4559013200888173,27,0.4167973895698154,32,0.33572068152517015,32,0.28711702113132137
2-s2.0-85140719983,ambiguous,,2,5,4,0.6652371814771362,4,0.4502409041815666,13,0.3357799526597558,4,0.20537902091104168,4,0.27937911780723945,24,0.2079030640100896,21,0.16366850552563125
2-s2.0-85140561449,assigned,0.0,4,5,2,0.6518427770178934,2,0.4200282796800438,6,0.42886638176516356,6,0.42143688651121936,6,0.31635272316521523,27,0.3310884766960276,24,0.18396064934785658
2-s2.0-85140531005,assigned,0.0,4,5,2,0.49423926773375715,3,0.36935488417380935,3,0.33274444140995196,8,0.23268561556736203,3,0.27913305922266973,2,0.21482985545192756,47,0.242672487456283
2-s2.0-85140521100,assigned,0.0,4,5,2,0.38850576344735194,3,0.3081814909328245,3,0.30182148142638177,17,0.2124154053876258,24,0.15598611108317822,2,0.1486729410356992,2,0.14765465486894014
2-s2.0-85140519545,ambiguous,,2,5,2,0.642817377774646,2,0.6161478021941202,6,0.4897336756692351,6,0.4298460603790198,6,0.4390289490198349,2,0.2866589309269649,42,0.18352345199309622
2-s2.0-85140284806,assigned,0.0,3,5,2,0.9298651591569596,2,0.8706122692401491,12,0.6868961481985921,12,0.6731262142181512,27,0.44005219672180096,30,0.4912614654887897,30,0.393924476283944
2-s2.0-85140265746,assigned,0.0,3,5,2,0.9479385608045873,2,0.5784662400930359,12,0.38130239764374796,12,0.34946687610517513,27,0.5252005077470255,32,0.3716870709405833,32,0.39781997772977645
2-s2.0-85139341701,assigned,2.0,1,5,1,0.6081487183040831,4,0.6006460212762676,4,0.5078636930936691,4,0.4423177355675382,4,0.4971781779998902,4,0.3952504551544273,42,0.37684159378189674
2-s2.0-85138243178,assigned,2.0,2,5,4,0.5587347406630726,9,0.6104537819289377,9,0.6396707608308803,16,0.49099542295482557,16,0.2927082094342453,25,0.34849072007786586,23,0.519669039546381
2-s2.0-85138239497,assigned,2.0,3,5,1,0.8171189590287424,9,0.8309330158928185,13,0.47874301706146666,13,0.5864488217370044,29,0.4229886035998618,29,0.36510957201251165,48,0.5529736537381623
2-s2.0-85137807332,assigned,0.0,4,5,2,0.6733099584737886,1,0.7242912128658486,1,0.6005882396647377,1,0.6184248812385166,2,0.4015869719084377,32,0.44565478874009545,47,0.3357454938964816
2-s2.0-85137511978,assigned,0.0,1,5,2,0.43258055542324436,1,0.5095275567049116,1,0.31843521695971694,4,0.4183798459678143,2,0.3280188069915751,32,0.25085945390632836,2,0.2252790075403455
2-s2.0-85136656101,assigned,0.0,4,5,0,0.7338861973388362,0,0.5986319495358936,9,0.4922676305119688,0,0.540240602480456,25,0.524627019821421,25,0.5092669377461345,25,0.4128292780697639
2-s2.0-85136404615,assigned,2.0,1,5,3,0.45789517510039907,4,0.5093084306342406,4,0.38701209282997084,2,0.2737705890407931,15,0.29550702363551307,17,0.3426796043296369,47,0.28813769019101976
2-s2.0-85136070718,assigned,0.0,1,5,1,0.8270131243814902,1,0.8618403273661162,1,0.8403298642465965,1,0.5597195664144228,4,0.5405882760810261,37,0.7585109733955815,37,0.7004616622431523
2-s2.0-85136070504,ambiguous,,2,5,0,0.6845164430081723,1,0.39137823412587025,6,0.8435402263897068,6,0.7101073313504468,6,0.37364657696473313,28,0.4402245628118234,6,0.3378890892603999
2-s2.0-85136035853,assigned,1.0,4,5,2,0.4465852562421277,1,0.4584756887088165,1,0.332082902676391,1,0.3384386955157436,1,0.35032015137457645,37,0.3266983347095888,3,0.2808428218937551
2-s2.0-85136018165,assigned,1.0,2,5,1,0.9778083198679186,1,0.9380837657649637,1,0.9368578678307365,1,0.9371229561997547,1,0.8110852309429151,37,0.8188676111469636,37,0.8464682193028131
2-s2.0-85136017809,assigned,1.0,4,5,1,0.5471718409727213,1,0.4135408275867635,1,0.3164730338246115,4,0.4865950234733969,4,0.44341690805026635,4,0.3796298025907886,4,0.4792706779416958
2-s2.0-85136012213,assigned,0.0,2,5,1,0.3740875700429334,4,0.6063639262588987,6,0.5451630949391594,4,0.3873600247811354,28,0.3280430068136524,28,0.3602369695599483,28,0.30105727469580623
2-s2.0-85136011413,assigned,1.0,3,5,2,0.7719152566019846,1,0.7386680925705087,1,0.6035432867678726,1,0.5790229365351917,28,0.3982254281126694,32,0.5537353675527225,32,0.26629713013084155
2-s2.0-85136008808,assigned,0.0,4,5,2,0.8055548379590368,2,0.4753301488861236,12,0.5688812986799486,12,0.5903209129159065,27,0.45413965274435475,30,0.3885100222340373,30,0.3565825441726733
2-s2.0-85136008517,assigned,1.0,4,5,1,0.3849347598112794,4,0.4861431519256254,1,0.3981028124921412,4,0.5012316332398062,1,0.29028367999000204,1,0.25040389494978604,4,0.36819478333237926
2-s2.0-85135993307,assigned,1.0,3,5,1,0.7520368567814523,1,0.78626742088885,1,0.7174723247580789,1,0.6545547331487832,28,0.34456935587349347,37,0.41313734098410654,37,0.6398614614458595
2-s2.0-85135992565,assigned,0.0,2,5,1,0.5065860039702691,1,0.7844736471379637,1,0.7098703597517618,1,0.6423677464082854,1,0.42598365977231356,32,0.4193613251878691,28,0.34399618702990187
2-s2.0-85135987731,assigned,0.0,1,5,1,0.6495094767706975,1,0.5058636104888903,1,0.33712351151879283,1,0.2798619257114554,4,0.3117686896652269,37,0.2951267794786735,37,0.35518600397662015
2-s2.0-85135753278,assigned,0.0,3,5,2,0.5924498055183833,2,0.5564872025099292,11,0.40280517925120096,12,0.44648090929611817,12,0.33656381182516537,30,0.23996965734190007,30,0.19962667377622678
2-s2.0-85134901977,assigned,0.0,4,5,3,0.6162211598951278,3,0.6910243813539493,3,0.46270970397096844,17,0.25196441422434357,3,0.2768762223779914,8,0.3360370158364218,43,0.27488991414931235
2-s2.0-85134665802,assigned,0.0,2,5,3,0.9940639886094469,3,0.5227937770086809,8,0.7546163542478503,17,0.5894550284489746,20,0.6486505884665146,20,0.7098817350844621,45,0.49062496018098595
2-s2.0-85133990668,assigned,0.0,1,5,0,0.7993865508167127,7,0.6027639531127119,6,0.48531258064448757,6,0.35921983258328277,6,0.3210585063506339,7,0.3868205167305634,7,0.2982936189334123
2-s2.0-85133656777,assigned,2.0,1,5,4,0.8690139800382644,4,0.9610665823288272,4,0.7266933498952899,4,0.48863501662823877,16,0.36580378697031113,4,0.4850593332982098,16,0.3127805458605511
2-s2.0-85133397364,assigned,0.0,2,5,2,0.8373239934232776,2,0.7082431926073819,2,0.6778506107965072,2,0.6466617802318643,27,0.5147989307522076,27,0.533881704969078,27,0.4465439335215913
2-s2.0-85131717406,assigned,2.0,1,5,4,0.38474627539814843,9,0.4181699272555952,9,0.6499460460367806,16,0.3577408251670219,25,0.4053088688581657,25,0.47596061208376234,25,0.38946660333875094
2-s2.0-85130056537,assigned,0.0,3,5,2,0.8710604704080438,2,0.7470826417954275,12,0.4222151732469283,12,0.4054009123728659,27,0.4392553557275468,27,0.27422019235485606,32,0.20479823031361885
2-s2.0-85129770774,unassigned,,0,5,3,0.5845801117605547,5,0.6933554032341543,5,0.6248023095891753,7,0.709041056409181,7,0.4618878075347674,7,0.2892183877798353,13,0.3141565088028409
2-s2.0-85129687248,assigned,2.0,2,5,2,0.7443772923687247,2,0.6158351612323617,10,0.35358247175413937,10,0.290339250519989,27,0.372707949806037,27,0.34569919225746437,27,0.35780777825594473
2-s2.0-85129638407,assigned,2.0,1,5,1,0.6175692223941511,1,0.3286282912365018,9,0.31998285931501813,4,0.27878745496118246,4,0.20499622681265084,11,0.17628679364064714,45,0.2055634571065194
2-s2.0-85129448930,ambiguous,,2,5,0,0.3637670039234042,5,0.3801216969868291,4,0.2483251051491089,4,0.2282384048948658,7,0.1750452796970803,30,0.1505765038706544,7,0.1491345025566518
2-s2.0-85128177696,ambiguous,,3,5,3,0.7672634312806756,3,0.6364056983005683,3,0.48328480402479107,17,0.3709195397035058,10,0.19441276504189212,38,0.23148052027492289,32,0.21668750663737885
2-s2.0-85127615515,assigned,0.0,2,5,3,0.9038748131159019,8,0.4807889385996485,8,0.7143151004202327,17,0.5300856657666346,20,0.5002385845201526,33,0.48083023068473874,46,0.5595529322690918
2-s2.0-85127613400,assigned,2.0,1,5,3,0.5585123538959011,8,0.41357614975679347,8,0.6156707444211024,17,0.3419250369975251,20,0.6682236250072141,20,0.36606493605855434,46,0.24473756536744937
2-s2.0-85127602299,assigned,0.0,4,5,3,0.9943952687474557,3,0.6444223990324726,8,0.7776082042465353,17,0.7288764051340509,20,0.7449675093210221,33,0.6345951499003328,46,0.5688400224352042
2-s2.0-85127601459,assigned,2.0,3,5,4,0.4554387929245474,9,0.3286251313450965,13,0.3632028405554331,16,0.2814133331405006,24,0.31540243910118826,24,0.22482647643848702,24,0.21499649430180545
2-s2.0-85127593814,assigned,0.0,2,5,3,0.8528658000739854,3,0.839611039481598,3,0.6030516294991085,17,0.43416511048093964,20,0.33699945282391247,33,0.30035799461255175,46,0.26527736911897365
2-s2.0-85127593713,assigned,0.0,2,5,3,0.4906228106265147,8,0.4292738708779955,8,0.301800077535218,18,0.3128500801156961,7,0.24540655050871174,7,0.2601958397812522,13,0.21370846274456054
2-s2.0-85127591780,ambiguous,,2,5,3,0.8893101894799498,8,0.5843101029470439,8,0.5827074631174938,7,0.5756428095494617,20,0.6098577325775031,33,0.2783112552584078,45,0.4163336949853824
2-s2.0-85127589183,assigned,0.0,2,5,3,0.9932879987868672,3,0.6945054367994031,8,0.5641797436082756,17,0.5633023542147941,20,0.37578301139845927,33,0.34799089965641006,46,0.44446583907589704
2-s2.0-85127587693,assigned,0.0,4,5,3,0.5236975454705076,6,0.3464787238892479,8,0.3759864707228783,14,0.3019236796652261,20,0.2754082632085433,33,0.22944888848721015,21,0.2376421081878708
2-s2.0-85127586965,assigned,0.0,1,5,3,0.7834727077510697,8,0.47594185934459693,8,0.6364976170356362,17,0.40218888361354554,20,0.5842756709056471,33,0.39945701660541527,46,0.48414540936751405
2-s2.0-85127568712,assigned,0.0,1,5,3,0.4965464767768429,3,0.5261015044361583,3,0.4593688066341085,3,0.38301648525061066,3,0.3956549338647295,3,0.35413009579056415,43,0.44728478953540063
2-s2.0-85127558136,assigned,0.0,2,5,3,0.744461986301091,3,0.5227531878969308,3,0.3164778119423302,17,0.653542513148128,20,0.4524256392228868,20,0.26631850454159206,43,0.23402552068891283
2-s2.0-85127546617,assigned,0.0,1,5,3,0.8470473401321129,8,0.7987265907220106,8,0.8401888285588813,18,0.5526757440516964,20,0.4625692848252197,33,0.44580153320347415,46,0.6410039771330006
2-s2.0-85127222449,assigned,2.0,1,5,4,0.6981054795096541,4,0.8701787696558244,4,0.7069491305290735,4,0.7375378342795386,4,0.629286104696499,4,0.6804889552804082,42,0.47888042863117375
2-s2.0-85127112343,ambiguous,,4,5,2,0.7805574733631397,2,0.650316468156183,10,0.5341765908946932,10,0.31625088785108235,27,0.5607306597104471,27,0.7029106308887043,27,0.5390384885446978
2-s2.0-85126996852,assigned,0.0,3,5,0,0.5548124294126008,5,0.43282908856383295,5,0.3348911143802516,0,0.3364027975503566,13,0.26959236650147717,35,0.34478951756307263,35,0.2787612393092091
2-s2.0-85126491590,assigned,0.0,1,5,2,0.40793929997028794,2,0.25712215567697266,10,0.2745063789695722,10,0.2601556419094212,22,0.19562506573107222,22,0.17941193573199615,22,0.16119536066685464
2-s2.0-85126434358,assigned,0.0,5,5,3,0.7334300812030896,8,0.45960943386705677,5,0.3944718010932381,7,0.38928589143215836,7,0.3593709543898072,29,0.3131561993422769,29,0.24203044472550245
2-s2.0-85125496935,assigned,0.0,2,5,2,0.6104972497272446,1,0.3975056958414523,1,0.3251370588972275,1,0.2376299162797255,2,0.2338374493079097,32,0.3436369446091084,32,0.24245458611497495
2-s2.0-85125178743,unassigned,,0,5,1,0.7523446592208644,1,0.47377909223284376,1,0.4345294627669685,4,0.5105907985410606,4,0.43251102550868514,4,0.33434528688091764,42,0.5588070313103496
2-s2.0-85124834582,assigned,1.0,1,5,2,0.42585484663245704,1,0.5224533548446034,1,0.36710784795398443,1,0.33380164052857214,4,0.21416908628769596,32,0.19465507957090575,37,0.21275798731399836
2-s2.0-85124747760,assigned,0.0,3,5,3,0.705277085153678,8,0.41210335081780336,8,0.284123331075266,3,0.39496942065172713,8,0.4399700562529377,8,0.2915958702485536,8,0.27389782417870867
2-s2.0-85124660301,assigned,2.0,2,5,4,0.7300542897134236,9,0.32511679359160583,14,0.37935271144482025,14,0.3593668392081508,21,0.2626133313031412,21,0.32274177004511745,49,0.3145005492456464
2-s2.0-85124608107,assigned,0.0,3,5,3,0.5521829592090357,5,0.5657844694087312,11,0.2939603217185891,11,0.31333470995861823,1,0.24162166101252833,11,0.2751445691511737,3,0.3535227306903361
2-s2.0-85124291141,assigned,0.0,1,5,0,0.4752785716164648,0,0.33592434673058313,5,0.3187942800222169,0,0.2794175312203935,13,0.4099122648968385,35,0.45385038090749347,35,0.4193004684245548
2-s2.0-85123718260,unassigned,,0,5,3,0.5127809590370916,8,0.29025346156728926,5,0.2299955214630174,10,0.2682249596974481,20,0.2300154288915051,20,0.29275433233179204,22,0.24650885383121343
2-s2.0-85123595342,assigned,0.0,3,5,2,0.6960748204289829,2,0.5905438841890311,10,0.32028347231461457,10,0.3018609718082106,27,0.48083796371850024,27,0.45667588414535726,27,0.41383266445589056
2-s2.0-85122958017,assigned,2.0,1,5,4,0.34999927511962187,8,0.3834111419723987,8,0.17293191918435957,8,0.4345002902571563,8,0.38438171855417474,8,0.3339220560723866,8,0.21975236300288847
2-s2.0-85122931467,assigned,2.0,1,5,4,0.736694633358555,4,0.32829196324618554,9,0.3157992915707265,16,0.5156669136440601,16,0.27835455443902796,16,0.2879898216597489,16,0.3128472720407958
2-s2.0-85122583806,assigned,2.0,3,5,2,0.5848963995330603,2,0.4827843165477651,4,0.4323238342887242,12,0.3550589425465784,16,0.2797503386416703,16,0.24560692275075327,16,0.21871081514371074
2-s2.0-85122333525,assigned,0.0,3,5,2,0.7294225047450574,2,0.384100544735422,1,0.3112654021328978,12,0.2871945232188043,4,0.3575093243559414,32,0.40581069207277787,47,0.1950187052271677
2-s2.0-85122247311,assigned,0.0,3,5,1,0.46190957341465355,1,0.8569490678552134,1,0.6589555589341899,1,0.6192972543579768,1,0.6178293174984008,32,0.23022922378901328,3,0.2590234049133737
2-s2.0-85121743622,ambiguous,,2,5,2,0.6426677300125861,2,0.6604162925665615,6,0.425969800950745,6,0.4569952441391625,27,0.3143459870684573,27,0.5350974869341882,7,0.2531223747448445
2-s2.0-85121548992,assigned,0.0,5,5,2,0.7449049246802283,2,0.5657504592401325,12,0.3327209646102046,12,0.3333322399538211,27,0.4277381222416953,30,0.3975945704940777,30,0.41626931706343806
2-s2.0-85121537187,assigned,0.0,2,5,2,0.6719167691900029,1,0.7305694593735014,12,0.7790637562781249,12,0.39167393621130975,12,0.7527632080559895,30,0.30411819836382287,1,0.25050864846997856
2-s2.0-85121535716,assigned,0.0,4,5,2,0.8126393938710996,2,0.550485182328927,12,0.3798832901271038,12,0.34001272012667205,27,0.3561495631759859,30,0.3950814965599644,30,0.3909669521972877
2-s2.0-85121531332,assigned,0.0,2,5,2,0.6759261549332125,1,0.7233952336536219,12,0.8206191802406815,1,0.41325561661901317,12,0.8398193199850482,30,0.33670368879326223,1,0.2670969195139441
2-s2.0-85121523790,assigned,0.0,5,5,2,0.8909354841972735,2,0.6841167799134811,12,0.4480628854754713,12,0.4546391754835106,27,0.47637786185024017,30,0.49451300507329804,30,0.4832577969585162
2-s2.0-85121494140,assigned,1.0,2,5,1,0.8968904359697755,1,0.7304476594473556,1,0.6317248889439597,1,0.4064534551357351,4,0.39334181896958037,37,0.3652312758034956,37,0.2573577449547362
2-s2.0-85121486811,assigned,0.0,5,5,2,0.6514864646684035,2,0.4049856592624269,12,0.2953165725085764,12,0.24936162563539527,27,0.21300730924624753,30,0.289604776266985,30,0.300014485984051
2-s2.0-85120813543,assigned,2.0,1,5,4,0.5317354311547475,4,0.4833590387080133,4,0.44044316558097846,2,0.349843499096767,16,0.3135981483081137,2,0.33867948977755113,2,0.31803447030350496
2-s2.0-85119607284,assigned,2.0,1,5,3,0.5319645761160692,3,0.2549205502305734,8,0.3509694846301844,17,0.30026508083787934,20,0.18589267001443652,38,0.15155412930042744,46,0.15373584293568968
2-s2.0-85119400876,assigned,2.0,2,5,4,0.4239246254610104,6,0.3592816781058009,14,0.2872253792020934,14,0.3253668221757321,24,0.23225619449476576,37,0.19656506123832293,24,0.16692231069400362
2-s2.0-85119240854,ambiguous,,2,5,2,0.6620065740542385,7,0.3762668497090402,2,0.5410983402860156,2,0.5156734360102267,2,0.472567710086876,32,0.2115398290237621,2,0.22227210626473776
2-s2.0-85119238204,assigned,2.0,3,5,2,0.8924081301688219,1,0.574249256473084,2,0.39546894649037273,2,0.355874480531713,2,0.4193845160272193,32,0.5865225525948573,47,0.40341445516187774
2-s2.0-85119235385,assigned,0.0,3,5,2,0.9676295768159002,1,0.4707714299529722,2,0.5693251358096375,2,0.38700537632244053,2,0.4838892870497785,32,0.45291815170628824,32,0.252026716593038
2-s2.0-85119230854,ambiguous,,2,5,2,0.8227655682495575,1,0.48070343123640663,2,0.518796757545387,2,0.39330792687187677,2,0.4657283578348231,32,0.37884219949539993,47,0.3004801169168625
2-s2.0-85119229180,unassigned,,0,5,2,0.9903317836573724,1,0.4722484057140258,2,0.6013035965036857,2,0.641991516222709,2,0.5833468065355834,32,0.461466799402312,32,0.2608405316732474
2-s2.0-85118722205,assigned,0.0,4,5,4,0.3907439448324625,6,0.294097949626857,10,0.492713881117455,6,0.34181427460284136,18,0.40707917610760525,6,0.3264447184795937,18,0.30022773975399425
2-s2.0-85118386252,assigned,0.0,1,5,0,0.9962814920219636,5,0.6738416427915406,7,0.7459131383737189,7,0.49752977761307066,7,0.6274696393654265,7,0.45291291890998536,33,0.6915116428962342
2-s2.0-85118347648,assigned,0.0,1,5,1,0.706715932728867,1,0.7725809885784823,1,0.5948564611324069,1,0.4604130694839162,11,0.24633015477535797,37,0.37331493109502933,37,0.47068575335321483
2-s2.0-85118336908,assigned,0.0,1,5,0,0.35864911986508236,1,0.4624353921525125,0,0.3099164847832875,0,0.24731757732151305,26,0.3936501569991415,26,0.35022658195300377,26,0.301588023352211
2-s2.0-85118196182,assigned,1.0,1,5,3,0.5743248927052974,5,0.43004726344562527,14,0.25849389768056136,15,0.42249038238130765,14,0.3271895461444193,15,0.20669938637733612,5,0.20565367228558
2-s2.0-85118142937,ambiguous,,2,5,4,0.573557582623571,8,0.348683142495706,2,0.3332750196027274,18,0.3188110783588728,18,0.30632546199272237,18,0.2902798314883193,2,0.35763412702607544
2-s2.0-85118052969,ambiguous,,2,5,2,0.3592959995456669,7,0.2795656706695076,2,0.28849639176825514,2,0.38855479145368954,2,0.23815983949911204,2,0.15174699377026687,39,0.14767444740527155
2-s2.0-85117907827,assigned,0.0,5,5,2,0.6307432053271494,2,0.47058161244096136,6,0.3382141792354949,6,0.32081019400878263,27,0.24258675683549571,27,0.22840894278036777,42,0.23310679043889668
2-s2.0-85117228633,unassigned,,0,5,4,0.28564091746492837,7,0.4345544867217269,2,0.38625256650507495,2,0.2971402284074105,2,0.24957623216635286,17,0.24666463118019463,2,0.31748695435881474
2-s2.0-85117147529,unassigned,,0,5,1,0.6900700373190267,4,0.3238520164269426,14,0.230931472406531,4,0.6250037700170803,4,0.5886974624548531,4,0.5520034119916527,42,0.35684094518319054
2-s2.0-85117038937,ambiguous,,2,5,3,0.5408252160886549,3,0.62344568577517,3,0.6042462384940835,2,0.49567961280773953,3,0.4493330140722982,3,0.3102464835356409,43,0.36504153311928433
2-s2.0-85116528720,assigned,0.0,2,5,0,0.5044444169814193,5,0.7235114439748214,5,0.7043110206096224,7,0.690136391218719,7,0.39015892004640673,31,0.4300829207641819,31,0.43038929954342386
