EID_clean,crs_status,crs_community,crs_mapped_keywords,crs_total_keywords,lda_topic_k5,lda_probability_k5,lda_topic_k10,lda_probability_k10,lda_topic_k15,lda_probability_k15,lda_topic_k20,lda_probability_k20,lda_topic_k30,lda_probability_k30,lda_topic_k40,lda_probability_k40,lda_topic_k50,lda_probability_k50
2-s2.0-105003442664,unassigned,,0,5,0,0.9079385087743101,0,0.9750157578930637,9,0.7091667322244952,0,0.8179818758161539,9,0.8848316025867193,9,0.8260289120141544,9,0.7122535352353726
2-s2.0-105003438506,ambiguous,,2,5,1,0.7858694328141157,8,0.6560853602279674,8,0.4144021857475363,8,0.27775268318983665,12,0.28304414497038194,12,0.2529118892850787,43,0.32380449620489626
2-s2.0-105003415711,ambiguous,,2,5,2,0.6975963616139925,6,0.6795759581803792,6,0.5723917597580286,6,0.547087264690029,23,0.4830599497883381,34,0.5301458703875971,34,0.39353856930582914
2-s2.0-105003408038,assigned,0.0,3,5,2,0.7730188824581518,6,0.3869833178993261,11,0.40782622098736315,6,0.24004710814135488,23,0.30234430488443725,1,0.20142478886813597,1,0.19743338872371954
2-s2.0-105003405867,assigned,0.0,4,5,0,0.4902716532812421,9,0.38603184983513444,13,0.538294214641438,13,0.45487469135362074,13,0.2593914286526946,1,0.20676777978679758,31,0.24547343516586742
2-s2.0-105003397743,assigned,0.0,3,5,2,0.4285429126658644,2,0.31857461493923794,1,0.29441918955286334,19,0.3078077609836287,28,0.3134880133477269,19,0.22087413218992769,28,0.16888307256446627
2-s2.0-105003385044,ambiguous,,3,5,1,0.36834194069547205,7,0.5402116197238241,7,0.3495636179355474,17,0.38262461770129497,27,0.24942044710299963,27,0.2759036607226767,7,0.3032943144578114
2-s2.0-105003380630,assigned,2.0,5,5,2,0.7929597119899805,6,0.5116968167817307,6,0.4466637079704079,6,0.3873647312049115,11,0.21816606836760366,2,0.21011047625325852,23,0.24755388481651994
2-s2.0-105003377835,ambiguous,,2,5,0,0.8771246863159655,7,0.6656009283757152,11,0.4680316371828682,11,0.40168540868074776,7,0.3201441865704277,37,0.3184894633183216,37,0.2838959685340262
2-s2.0-105003211330,assigned,1.0,4,5,4,0.6475938593670213,4,0.5606674175171353,4,0.3837807801313531,19,0.5653290447528906,20,0.37403209877362065,19,0.1655084526359803,25,0.203748972819884
2-s2.0-105003026975,ambiguous,,2,5,1,0.6629186413436118,1,0.48955655226655975,1,0.44889539905873976,1,0.5130794820064523,28,0.4814660522000329,28,0.5168927613399722,28,0.4951400052856699
2-s2.0-105002942319,ambiguous,,2,5,2,0.6546168364267607,1,0.36186313372321505,1,0.3628985948302352,2,0.30828147832494396,28,0.4075040310717209,28,0.33040471382932096,47,0.31293373241520955
2-s2.0-105002934849,assigned,0.0,4,5,1,0.6898332896832485,1,0.48278067664891167,1,0.4485784523227521,1,0.5007629556606858,28,0.3820698771596,28,0.3326782478150317,28,0.31095133134269176
2-s2.0-105002815946,assigned,1.0,1,5,4,0.6870940726007225,4,0.5131860728838039,14,0.2989773894031729,19,0.46863167539327877,19,0.28047841340701085,19,0.3856827484340916,19,0.27706913352514384
2-s2.0-105002734198,assigned,0.0,1,5,4,0.725200791189529,4,0.6831793453078174,0,0.46914599553365016,19,0.41037154428746453,14,0.3574434320690464,14,0.3255733497061784,19,0.32369821611579536
2-s2.0-105002680008,ambiguous,,3,5,2,0.6216542080871788,6,0.4686918204953846,6,0.4552949862583818,6,0.35856517147657874,2,0.21877054365271928,2,0.1936062640248805,23,0.18694694035177528
2-s2.0-105002357772,ambiguous,,2,5,0,0.3058407034658857,5,0.2938718303741415,7,0.33202271955359947,17,0.3573686669461576,7,0.1975791561132413,17,0.1714277763040213,7,0.22507337635514063
2-s2.0-105002326265,ambiguous,,2,5,3,0.4250176285664789,2,0.5181801357876874,1,0.39911722519454146,1,0.30153380111357075,21,0.25443821811494305,28,0.2586165275626411,28,0.2212785395461384
2-s2.0-105002000919,assigned,0.0,2,5,1,0.709424018979052,8,0.3682015894055341,8,0.36904750951717763,8,0.3026761278880919,16,0.31586482328592863,1,0.27989287194446866,1,0.311852023255301
2-s2.0-105001979373,assigned,0.0,2,5,0,0.6077626062275856,7,0.8032469219081789,11,0.5081235188146523,17,0.39220291543912533,17,0.3278196392542547,37,0.3751281150579657,7,0.21355599509434064
2-s2.0-105001871881,assigned,0.0,1,5,4,0.5216728317536535,6,0.2802267179652284,4,0.39065873918046073,4,0.332911455438133,19,0.22334241800118518,38,0.21883990945338308,23,0.2649827285012287
2-s2.0-105001861969,assigned,0.0,3,5,0,0.6551334662441112,7,0.36046387894315046,11,0.3065272050382264,17,0.24266954654766046,17,0.2382679462359235,17,0.24000516656223622,7,0.16396187740687154
2-s2.0-105001844900,assigned,0.0,1,5,1,0.9905716096696372,8,0.866184507787296,8,0.7328498799944411,8,0.6960655353845272,22,0.3042263626215759,28,0.34764836646022745,28,0.39550696398385987
2-s2.0-105001832673,ambiguous,,2,5,3,0.8686498275569741,2,0.8297227953981874,2,0.6642373108869228,16,0.725955637819052,21,0.3862814586412694,21,0.42188201621397464,44,0.6793616813710502
2-s2.0-105001650361,assigned,0.0,2,5,2,0.9937642677060406,6,0.9930759602504632,6,0.992820501867109,6,0.8544926390245461,2,0.48745535736851053,34,0.4704371774773622,2,0.3536666334685839
2-s2.0-105001643524,assigned,0.0,3,5,2,0.9957758093883097,6,0.9464518679642222,6,0.4474591904147735,6,0.6544815985333292,23,0.30366264564255446,32,0.27810350160953756,23,0.5978413956741819
2-s2.0-105001636634,ambiguous,,3,5,0,0.5279293505195937,6,0.283987164141862,0,0.35630401915497856,15,0.5017176492617855,2,0.29007794089427413,24,0.3193036619861978,24,0.2925090635968507
2-s2.0-105001503359,ambiguous,,2,5,3,0.37773690159682405,2,0.3522373597262232,7,0.3414311797664189,7,0.37443491820944297,21,0.30203484123373925,7,0.33269316494828605,21,0.30360439067522155
2-s2.0-105001474007,unassigned,,0,5,3,0.7477232625235388,3,0.4726703903606409,3,0.32650771504518306,7,0.22878282743892286,3,0.22828158092055592,16,0.22578169952116725,3,0.16961722783719393
2-s2.0-105001087594,ambiguous,,2,5,2,0.6035164268270804,7,0.3956924602835519,11,0.4936904730864418,17,0.36264179894042764,27,0.34336491054187157,34,0.5611454777383158,48,0.31255467995748565
2-s2.0-105001076444,ambiguous,,3,5,2,0.579297769817635,6,0.44932111670420344,6,0.43812102508547496,6,0.4147460369430524,27,0.34056474347167326,34,0.3445729688554398,48,0.3834103645643945
2-s2.0-105001076227,ambiguous,,2,5,1,0.5687629401375303,2,0.5082741689189074,2,0.5275363301555732,16,0.5205783067564314,21,0.3830739991553324,21,0.43450908322343745,44,0.40190772357223464
2-s2.0-105001070067,assigned,2.0,1,5,4,0.7425687006893323,4,0.391100002737044,4,0.41772546956673456,4,0.3091087165988564,20,0.2789128993638783,34,0.2011733028639809,40,0.2041278808644335
2-s2.0-105000610180,assigned,0.0,2,5,2,0.4701309095725554,6,0.4073072126574036,14,0.2980559648776495,14,0.3166966870674573,14,0.2630336942634917,14,0.2486167258363151,14,0.18505841718122643
2-s2.0-105000250396,assigned,2.0,3,5,1,0.42654202875609165,1,0.5008649214564899,1,0.4295359498652769,1,0.32940094377442813,11,0.3657095085166873,11,0.2867640769413442,11,0.23571025752301863
2-s2.0-105002446866,assigned,0.0,1,5,1,0.966927769206683,1,0.4851921692207004,1,0.7421912135842873,1,0.5895328450063793,28,0.42130550011276835,28,0.31544897865355,28,0.41061866248314155
2-s2.0-105002343398,assigned,1.0,3,5,0,0.5181528177541664,4,0.27540629588398047,7,0.4208003886517354,14,0.35122876110969126,17,0.36339392042211177,17,0.3825354903781997,7,0.34494770371642963
2-s2.0-105002338550,ambiguous,,2,5,4,0.6409028287509153,7,0.46491364333775886,14,0.38906425787667565,14,0.3998261565503069,7,0.43226559589396335,14,0.20287166184257072,7,0.3251831594118057
2-s2.0-105002338296,assigned,1.0,2,5,0,0.717916850751021,9,0.7076692552411389,13,0.7466161828211555,13,0.7097589330742178,13,0.4831538087783019,31,0.5465792677265601,26,0.29895559114381054
2-s2.0-105002337410,assigned,0.0,1,5,2,0.8190252464126901,7,0.6619000334851116,7,0.5600814623843856,17,0.4960758571755677,17,0.40519349943709504,17,0.478810621861251,7,0.491118778389906
2-s2.0-105002337020,assigned,0.0,2,5,0,0.5191680405983607,9,0.4972505550415151,13,0.4339675130636732,13,0.3673164137271012,13,0.26630895907814106,31,0.3262055428220736,31,0.2516228410941299
2-s2.0-105002336909,assigned,0.0,2,5,0,0.6456994552718052,1,0.6075203916059992,14,0.37701832903031857,14,0.4173529853098562,14,0.26831062636019504,28,0.282592212298106,17,0.3537589402517569
2-s2.0-105002332536,assigned,1.0,4,5,0,0.9246544107831779,9,0.56391840417265,13,0.5752010680758316,13,0.521589039355458,7,0.27193408764225674,31,0.48977736931503674,26,0.38775973797956614
2-s2.0-105002329843,unassigned,,0,5,0,0.6431708384461322,9,0.7216474100986268,13,0.7571861162704695,13,0.772633081860136,13,0.4677171726196201,31,0.4320662865559973,31,0.2649483843839737
2-s2.0-105002325618,assigned,0.0,3,5,0,0.7184933033505648,9,0.5902728836957009,13,0.7188278688364701,13,0.4083581390851144,13,0.35304958181956814,31,0.3747597535980911,31,0.4142313519731528
2-s2.0-105002320169,assigned,0.0,2,5,0,0.8045042950150202,9,0.83063412684711,13,0.9925925771045511,13,0.8400869735347429,13,0.703399623572166,31,0.7509505697411947,31,0.7499198188634874
2-s2.0-105002318896,assigned,0.0,3,5,2,0.5553246446978812,1,0.3873624994064912,6,0.3756654025898097,2,0.47781511561823725,23,0.3762796723937972,31,0.310865436343528,31,0.35844214540842606
2-s2.0-105002316280,assigned,2.0,2,5,2,0.3925780386138191,7,0.25957245161981046,7,0.6432401001099577,7,0.3728301938585706,20,0.21849234328693617,7,0.3058778227818747,7,0.2389598257740656
2-s2.0-105002315694,assigned,0.0,2,5,0,0.8661911875557312,9,0.9350209078748719,13,0.9354593687136643,13,0.6798233840891125,13,0.5217030963503204,31,0.5987491204816406,31,0.60448848332188
2-s2.0-105002315558,assigned,0.0,2,5,0,0.8311594855474413,9,0.420918202721488,13,0.3971009737493637,13,0.33029628152424334,9,0.17926169260772792,31,0.2593853648254965,26,0.28518366796725575
2-s2.0-105002315142,unassigned,,0,5,0,0.7706636203888637,9,0.7519675894517498,13,0.7633808742604863,13,0.7217464378451287,13,0.41713235963403744,31,0.4550698472732139,11,0.29600861104685455
2-s2.0-105002315040,assigned,0.0,1,5,4,0.6953850150030241,9,0.4476100446732825,13,0.4618664971744663,13,0.318465001867626,20,0.36228602538385773,31,0.3614013283958627,20,0.20639404153473062
2-s2.0-105002313611,assigned,2.0,3,5,0,0.5972227350951506,7,0.6947893745461453,11,0.5721812985605546,11,0.521623708777872,11,0.39959597445028777,11,0.34573774565957344,11,0.30144098188051077
2-s2.0-105002312386,assigned,0.0,1,5,0,0.5590285669360833,9,0.6354391004691076,13,0.6609150269301204,13,0.5394065306953156,13,0.4402755096777664,31,0.472064092835307,31,0.38393914086819025
2-s2.0-105002311195,assigned,1.0,3,5,0,0.7240946696036754,9,0.6702112689181675,13,0.5661071004700525,18,0.3783393565903037,9,0.30049067875996205,31,0.24603110757261662,31,0.2673310432198471
2-s2.0-105002307758,ambiguous,,2,5,0,0.5247440730439319,9,0.6879455605111912,13,0.7396764437128914,13,0.7771472888154114,13,0.5124022174844074,31,0.6034630872400591,31,0.3825754065186196
2-s2.0-105002304138,assigned,0.0,4,5,0,0.8019085591726649,9,0.911559400948558,13,0.8556380400798089,13,0.6925753300648334,13,0.33442524384212685,31,0.40072661886447586,31,0.24513194629700408
2-s2.0-105002303054,assigned,0.0,2,5,0,0.5598065001848995,9,0.46245459013326773,13,0.4515030871644815,13,0.38518996851485227,11,0.3306661545305724,31,0.19703967408294354,31,0.25977312119307117
2-s2.0-105002301484,assigned,2.0,3,5,0,0.7483021730563594,9,0.4153547934026549,11,0.3943667729845976,11,0.4494620200009486,11,0.4090874006411288,31,0.2613810688406912,31,0.22680830511155126
2-s2.0-105002300602,assigned,0.0,2,5,0,0.6570597397884749,9,0.5895318923277635,13,0.5852804202872037,13,0.616334069890919,13,0.5166604142755367,31,0.6044781940873037,26,0.300519421489339
2-s2.0-105002298204,assigned,1.0,3,4,0,0.6610854087310774,5,0.3914270274315064,9,0.4122916855862051,9,0.3323319991983012,5,0.22357637506324585,5,0.2318809218608259,41,0.3427574771235
2-s2.0-105002294451,assigned,0.0,2,5,0,0.7693079646409694,9,0.6655602452968521,13,0.4565589397958379,18,0.36380220104936833,15,0.2645005435478185,32,0.3015797765040384,18,0.3232320405867818
2-s2.0-105002291996,assigned,2.0,1,5,0,0.4852414435151708,9,0.5831145851477137,13,0.6114655739385095,13,0.5782884310169879,13,0.48520152770011316,31,0.520808164868531,31,0.4774681146206466
2-s2.0-105002290594,ambiguous,,2,5,0,0.9111979485347247,9,0.8222061405676865,13,0.7448073557738953,13,0.7463575659612254,13,0.36571064539046094,31,0.5773132143249485,26,0.3587766629608707
2-s2.0-105002285964,assigned,0.0,4,5,2,0.5365052369006155,6,0.43213122956804945,13,0.38391643056052316,13,0.35250831096083995,13,0.2865811781363807,18,0.17913623156201616,23,0.27302814889498506
2-s2.0-105002285321,assigned,0.0,1,5,0,0.7574045307346877,9,0.9764792934195444,13,0.9396575889300979,13,0.8864678203337266,13,0.5982570571419676,31,0.7162273300812451,31,0.7573931280588578
2-s2.0-105005030452,assigned,4.0,1,5,0,0.5891991491700812,0,0.6057837194474077,9,0.45741709019494925,0,0.3291338779192406,0,0.21354728808716036,0,0.2786702498421327,9,0.24324637425403645
2-s2.0-105001965517,assigned,0.0,1,5,2,0.39106426767387187,2,0.4462357233395884,2,0.38485512765109803,17,0.30758775055717885,17,0.2889291547822402,17,0.24120158172165243,23,0.3094171724884424
2-s2.0-105011939388,assigned,0.0,2,5,2,0.8081404386387889,6,0.5794474735393044,6,0.3944880798486289,2,0.472644437565568,13,0.3615824133334927,31,0.2654492036789603,31,0.21781938143188387
2-s2.0-105006818729,assigned,0.0,1,5,1,0.48988559103259594,1,0.6738314410158942,1,0.36145143823580467,1,0.3840547901195827,10,0.1773415875664998,13,0.2718797264188038,13,0.18636470413329853
2-s2.0-105002675162,ambiguous,,4,5,1,0.591417786202155,1,0.6278958585120658,1,0.5919672352740007,1,0.5422761343253246,1,0.49268133690780463,1,0.4033469211090201,1,0.33137690144719045
2-s2.0-105002428031,assigned,1.0,4,5,4,0.9099705711876144,7,0.8999853366585756,7,0.8962961770338543,17,0.6405367002825924,7,0.6087052047142384,17,0.6183838366606311,7,0.5898135524963319
2-s2.0-85217753703,assigned,0.0,1,5,1,0.5738597079135909,8,0.5625670123861718,8,0.500022363525548,16,0.7834603645979115,16,0.5434735243668323,16,0.7222177721308911,44,0.35404932935983036
2-s2.0-105007646615,assigned,0.0,2,5,4,0.6939867720996792,4,0.5152572612463902,14,0.5003346297811253,14,0.3826666773669721,14,0.3742402378797101,25,0.21484648424425437,25,0.3065195828061182
2-s2.0-105007632948,assigned,0.0,2,5,4,0.9502422233465679,4,0.9531394528397513,4,0.7031982061418016,19,0.866823409205523,19,0.4568808523533514,19,0.5950396922994705,19,0.5667854087562805
2-s2.0-105003666378,ambiguous,,2,5,0,0.7226687388821648,5,0.7639403345752618,12,0.5931503725057717,12,0.4144301923767196,12,0.36167796453408957,12,0.4651203865644892,12,0.32749240336562857
2-s2.0-105001989061,assigned,0.0,1,5,0,0.8038983210940895,5,0.4490384153365773,9,0.3549496883804006,9,0.330251833846911,5,0.32214784847020483,12,0.35035663614640183,12,0.2512605053472033
2-s2.0-105001931257,assigned,1.0,2,5,4,0.601834752807109,5,0.6722429599607823,9,0.5665647425767794,9,0.6030922180899917,5,0.8251150541294926,5,0.8528963175573785,41,0.5649477891426655
2-s2.0-105001806347,ambiguous,,3,5,0,0.6742092643498934,7,0.703655911577081,11,0.4462302773524696,18,0.4213894439974784,7,0.2994669065929829,37,0.2423197010263611,7,0.3033652533556982
2-s2.0-105001084767,assigned,0.0,1,5,0,0.393531016782529,5,0.3389607234446117,10,0.4488753614930211,10,0.410641004536762,10,0.3017921564577491,39,0.19458794870334886,10,0.20705414375382866
2-s2.0-105001367000,assigned,0.0,2,5,1,0.49988595493612864,5,0.5884098403714687,12,0.2992687992114571,5,0.284125472285308,12,0.27817965724606375,32,0.22697067688189257,12,0.20644441476204814
2-s2.0-105001558235,unassigned,,0,5,0,0.6752306123534196,0,0.5150059714969333,12,0.36844544610428276,12,0.3321535414986633,12,0.377959865948939,12,0.3183298611927262,12,0.2840889590941524
2-s2.0-86000785388,assigned,1.0,3,5,1,0.5537238576647898,1,0.42195504694755925,4,0.3416692406567267,2,0.19473836772947284,8,0.2573958923725137,8,0.23566887051140487,46,0.16482895626750893
2-s2.0-85217998968,assigned,0.0,2,5,1,0.5309685140283571,8,0.5616559717140487,5,0.41827194400053347,15,0.4510926439496988,27,0.2741068022485194,15,0.25460114922698185,48,0.18599980784712614
2-s2.0-105001854217,assigned,0.0,3,5,4,0.5291488128661566,4,0.36736242112958123,0,0.3937117064772039,19,0.42194800951512257,27,0.24337387926478996,27,0.23634740734065068,19,0.23955562022629645
2-s2.0-105001088192,ambiguous,,2,5,0,0.43105195359371323,5,0.6185992016691239,12,0.3789124534541503,2,0.21957749702116763,12,0.19307909876623178,22,0.20200469272486996,2,0.2059335391679073
2-s2.0-105001831556,assigned,0.0,4,5,2,0.909555914977778,6,0.8507892074712152,6,0.7000220574000228,6,0.5801075864614202,23,0.25282227467889096,23,0.3477256400876726,49,0.43566740947036114
2-s2.0-85214764293,assigned,0.0,1,5,0,0.4497776086688151,0,0.4089405540603818,9,0.6075483707985871,0,0.30180909170319514,9,0.4098244117271664,9,0.4117000497296216,9,0.3798257335918002
2-s2.0-105001081439,assigned,1.0,1,5,4,0.5431824089710147,7,0.4486012950188127,7,0.511670934858574,17,0.33452278501719296,7,0.349452658266952,20,0.3364583624033279,20,0.30490323097012884
2-s2.0-105002628754,assigned,2.0,2,5,3,0.5558518848817755,7,0.717055673942319,7,0.9461427421794487,7,0.559273573814168,17,0.3718005145649136,7,0.46085060974441805,7,0.5294336968058488
2-s2.0-105002627901,ambiguous,,5,5,3,0.39872411729996066,7,0.40602744439679656,7,0.6378614220487515,17,0.6284820169386852,17,0.3498346050645928,17,0.3828794578011014,7,0.5911722527877991
2-s2.0-86000429355,assigned,0.0,1,5,0,0.4168735773343588,7,0.3577961181403591,11,0.22700528012076546,18,0.2253638902853089,23,0.18922833219035562,37,0.22345624458912364,37,0.19662792608281893
2-s2.0-85216386892,assigned,0.0,3,5,0,0.6332097388100834,3,0.38583514751146425,13,0.3313758475269389,15,0.36135175965310723,24,0.3416521418545666,24,0.3051745649909074,24,0.2882293668673955
2-s2.0-105001673379,assigned,2.0,3,5,3,0.6381619571239306,7,0.5113455142739958,7,0.91591479469307,7,0.8494433233780797,7,0.449893906744556,7,0.5783917136282004,7,0.41710662250727415
2-s2.0-105000214281,ambiguous,,2,5,0,0.5781703954743724,7,0.7892611262579512,11,0.4190284734363661,7,0.3713196265407765,7,0.3595737470540881,7,0.35247461829914734,7,0.29720431145463905
2-s2.0-105000189439,assigned,2.0,4,5,0,0.3838915031920673,7,0.8856323304119711,11,0.5365812373408253,11,0.3759242213177051,11,0.39058240546933287,11,0.3818920428142423,7,0.4778234869428938
2-s2.0-105000144805,assigned,2.0,4,5,4,0.4894715013797876,7,0.69667521583471,7,0.6257969456276874,7,0.46646685758093553,7,0.5053631394923546,7,0.4001698349647763,7,0.6326153843378107
2-s2.0-105000116545,assigned,4.0,3,5,0,0.44961486196612,7,0.8032927934296469,7,0.5680575186552035,17,0.7810389439206051,17,0.6955381904853905,17,0.6705098673400292,7,0.6198094461743949
2-s2.0-105000456409,unassigned,,0,5,1,0.531053893435191,5,0.6754824375020417,12,0.41320686000295104,12,0.3549356157996474,12,0.3768455081878291,12,0.39466646343196804,12,0.31551694976295436
2-s2.0-105000440085,assigned,0.0,1,5,0,0.545279622662872,5,0.640964905835268,11,0.40691756127649814,17,0.3826705107654181,17,0.30908834976309196,12,0.358806048747227,41,0.4364296786706185
2-s2.0-105000423679,assigned,0.0,1,5,2,0.4298884439322783,5,0.5226744576525327,11,0.6590895156011415,17,0.340282490584992,17,0.21222478903087633,11,0.25549040737726836,38,0.21981983279241255
2-s2.0-105000303964,unassigned,,0,5,0,0.5278968030007148,5,0.7919778955026469,12,0.411970237619694,17,0.347228644952737,17,0.3656996585299661,17,0.254070568738062,41,0.20109733418780806
2-s2.0-105000261223,ambiguous,,3,5,0,0.5219149219261762,5,0.4611350589930068,11,0.6181005922531663,17,0.484120826168141,17,0.38302194210891904,17,0.34874661028847886,41,0.31827627675379605
2-s2.0-105000247910,ambiguous,,2,5,0,0.47831574374647134,7,0.3373185642435836,11,0.5520836630129476,17,0.3643271003850202,17,0.35940963839100837,17,0.32277755705092853,41,0.20179573507883786
2-s2.0-86000786942,unassigned,,0,5,4,0.40616227972098007,7,0.6331688909514673,7,0.6782760643951674,7,0.4587200401559153,7,0.41337196100775137,7,0.45115911651532026,7,0.4414816257648709
2-s2.0-86000762762,assigned,2.0,1,5,3,0.32365021910680597,2,0.4574248494884419,7,0.3835672197094938,17,0.29693457806916734,21,0.24129402778753878,7,0.2891665579863234,21,0.21614426242794893
2-s2.0-86000744622,assigned,0.0,1,5,4,0.8044699731307084,4,0.5923708514220548,4,0.5654082398416166,19,0.7032262734923318,19,0.38911877675033424,19,0.4118513816925358,19,0.3569682774497067
2-s2.0-86000632751,assigned,0.0,1,5,0,0.724457823786219,7,0.4284091233567272,11,0.34912199647066566,17,0.3648053691977069,9,0.25161933988719876,32,0.2720977257054727,32,0.33022360430772835
2-s2.0-86000629183,unassigned,,0,5,0,0.8697791199455916,0,0.884910409912964,0,0.46354503194606456,0,0.5146496709772204,9,0.48436272391059637,9,0.4602070461469567,9,0.31374164956238226
2-s2.0-86000607801,assigned,2.0,3,5,3,0.42933000297502283,7,0.56235615847527,7,0.3843567783029407,7,0.37884058326610853,7,0.3152769931264755,7,0.31837550836311934,7,0.2014621369899331
2-s2.0-86000577179,assigned,0.0,1,5,1,0.5666677205142691,1,0.330438689199809,10,0.35767189487781076,16,0.4162837197622895,22,0.5575068530261842,16,0.31204052793985537,44,0.28437355498472794
2-s2.0-86000461738,assigned,0.0,3,5,4,0.43285541223047796,7,0.3378771262184823,4,0.1998643293263589,17,0.6824172806214457,17,0.4302896869822924,20,0.30544931818854776,20,0.28735317956996037
2-s2.0-86000442173,assigned,0.0,2,5,4,0.7427748783587684,4,0.4097555262137008,7,0.48921773571384286,17,0.5842384019374498,20,0.4576521632521914,20,0.551407830106809,20,0.4124373920208282
2-s2.0-86000429677,assigned,2.0,1,5,3,0.5141226524830832,2,0.34986984979077335,7,0.27753153809092046,7,0.24349795964008386,2,0.19784629396444664,34,0.19247068286410352,7,0.13541266373191094
2-s2.0-86000378009,ambiguous,,2,5,4,0.7003613051349998,4,0.5572928116679657,4,0.4309263829019983,9,0.3466642604821168,19,0.22610907253441467,39,0.2429526264985311,20,0.33513835585513174
2-s2.0-86000374387,assigned,0.0,3,5,4,0.8456018768561322,4,0.5358083981895025,4,0.5092395024822143,19,0.3590108946112143,20,0.25110919789430697,39,0.3483928630850549,19,0.3152410758667875
2-s2.0-85219740192,assigned,0.0,2,5,2,0.5279347436267493,6,0.4415938925403987,6,0.3714299821292229,6,0.26028451481596704,15,0.43166667111589735,23,0.32997465477556287,49,0.32049623565905727
2-s2.0-85219718565,assigned,0.0,1,5,4,0.5713305938135883,4,0.5401730593312837,4,0.2908792979970146,14,0.27193167087524084,20,0.3799303410108445,20,0.39697021427894263,20,0.34078496624836313
2-s2.0-85219190962,assigned,2.0,1,5,0,0.7609969427966528,7,0.5615149189034422,7,0.3667367878486557,17,0.2772684207616118,7,0.292945070278379,37,0.14410423828111885,7,0.2401720202343953
2-s2.0-85219093580,ambiguous,,2,5,0,0.6352566353599428,9,0.38157980883111625,13,0.4181015688431247,17,0.34620196697516964,17,0.30312098573644397,17,0.28468600706012637,24,0.24826991516765282
2-s2.0-85219008083,ambiguous,,2,5,0,0.689846903477766,5,0.3018324876290793,7,0.3445245383407326,17,0.5157254444264805,17,0.521519768651999,17,0.5298021141067676,7,0.320123522455844
2-s2.0-85218837591,assigned,0.0,2,5,4,0.4206535974317424,0,0.2418857816923919,0,0.38518973589036964,15,0.25321290310763667,19,0.24419275102812968,32,0.18835374261900467,10,0.1727312790932526
2-s2.0-85218249119,unassigned,,0,5,4,0.4078334021991266,4,0.35253614409617434,4,0.3066761136653262,15,0.45660215905658547,8,0.19421682985097635,15,0.2761525377750915,8,0.12511657763910006
2-s2.0-85218242750,assigned,0.0,2,5,4,0.40181593645890556,7,0.43971011536327126,7,0.30824170057682143,17,0.6040740223396649,20,0.3027308331336692,20,0.3390447542741522,20,0.34402609404149326
2-s2.0-85218085288,assigned,2.0,2,5,3,0.817747759527107,2,0.7905451535131994,2,0.5516149540735135,16,0.48896723294887795,21,0.45941496395342607,21,0.47607992704788654,44,0.4959900495718175
2-s2.0-85217902405,unassigned,,0,5,0,0.8945207451050736,0,0.8610004054134824,12,0.7205592052869856,12,0.6319118160383337,12,0.53247034783052,12,0.48939754005213004,12,0.5289204204380994
2-s2.0-85217796399,ambiguous,,2,5,1,0.8122936287407463,8,0.7400995576715798,5,0.4325508472839716,8,0.4543909115498906,27,0.390405375724602,1,0.20416637838965743,48,0.3024173855937534
2-s2.0-85217782375,assigned,0.0,2,5,1,0.5175932388812875,5,0.41161069628664093,1,0.2464502043091242,17,0.2360433571530512,2,0.2918113707056861,2,0.22777784644650753,27,0.13337869584739864
2-s2.0-85217446490,assigned,0.0,2,5,1,0.9919532649439481,8,0.6233335506755336,8,0.541890998164302,8,0.3341179813369057,22,0.4241298707523325,16,0.5812598966741075,43,0.25084002652802634
2-s2.0-85217357696,assigned,2.0,3,5,2,0.5260723933663559,2,0.43823372919341985,2,0.33324843948382754,6,0.2531022300947677,2,0.2305039489153703,2,0.19283072267353482,42,0.18864346014222247
2-s2.0-85216835531,ambiguous,,2,5,4,0.4986808524816796,1,0.5057456300906582,1,0.42226128824317116,9,0.38014313951510276,22,0.2574641680334947,21,0.2839352104308158,44,0.22179081322223246
2-s2.0-85216595536,assigned,6.0,4,5,3,0.742202537745961,2,0.7824984443851929,2,0.5885579678056762,16,0.3653984437576005,21,0.29026931159614694,21,0.36964348952644543,21,0.24538556741628312
2-s2.0-85215759398,ambiguous,,2,5,2,0.6146145111015304,2,0.43493109719962075,6,0.36283860905352683,2,0.20847882385144068,25,0.4018566159708967,25,0.3562627108308125,23,0.30350252171981584
2-s2.0-85214823817,unassigned,,0,5,4,0.5846047358768292,2,0.624855869788751,7,0.3615222184109959,19,0.34347962958737505,25,0.3514889073994951,38,0.3364742517590508,7,0.31389214075476707
2-s2.0-85214530443,assigned,0.0,3,5,1,0.7454260329860393,1,0.662773456243234,1,0.6894630035549445,1,0.6357005928775898,28,0.5852251852201223,28,0.5439850854075823,28,0.37383155496799575
2-s2.0-85214501738,assigned,0.0,1,5,3,0.3267556757119386,2,0.41125814383057635,2,0.3598932137803272,16,0.2268011572907607,2,0.38631003870949737,2,0.3093087011016632,2,0.30289822943514527
2-s2.0-85214452231,assigned,0.0,2,5,2,0.8316833939820244,6,0.49629357641780975,6,0.4423597234868714,2,0.21814939430978225,23,0.2583137532670271,23,0.19487414427084432,34,0.2168778819324507
2-s2.0-85214085481,assigned,0.0,2,5,2,0.5163504915764178,1,0.5590182076061461,1,0.46495640130341276,1,0.4620340159828455,28,0.4195126507309113,28,0.3945293192098593,28,0.31372365815716774
