doc,n_8b,n_70b,soft_recall,soft_precision,soft_f1,soft_mean_max,jaccard_lex,global_sem_sim,identical_set
148,5,5,0.8,0.8,0.8000000000000002,0.8585267066955566,0.42857142857142855,0.966642439365387,0.0
149,5,5,0.6,0.8,0.6857142857142857,0.7536492347717285,0.1111111111111111,0.8873499035835266,0.0
150,5,5,1.0,1.0,1.0,0.8560926914215088,0.25,0.8721203804016113,0.0
151,5,5,0.6,0.8,0.6857142857142857,0.7829430103302002,0.25,0.8795127868652344,0.0
152,5,5,0.8,0.8,0.8000000000000002,0.879167377948761,0.25,0.9529665112495422,0.0
153,5,5,0.8,0.8,0.8000000000000002,0.8408815860748291,0.25,0.9412652850151062,0.0
154,5,5,0.8,0.8,0.8000000000000002,0.8685007691383362,0.6666666666666666,0.934046745300293,0.0
155,5,5,0.8,0.8,0.8000000000000002,0.8581641912460327,0.42857142857142855,0.8262379169464111,0.0
156,5,5,1.0,1.0,1.0,0.9735904932022095,0.42857142857142855,0.9769684672355652,0.0
157,5,5,0.8,0.8,0.8000000000000002,0.8941251039505005,0.6666666666666666,0.9153858423233032,0.0
158,5,5,0.8,0.8,0.8000000000000002,0.9088067412376404,0.6666666666666666,0.9451508522033691,0.0
159,5,5,0.4,0.4,0.4000000000000001,0.6347644329071045,0.1111111111111111,0.7503401637077332,0.0
160,5,5,0.8,0.6,0.6857142857142857,0.849285900592804,0.42857142857142855,0.9494832754135132,0.0
161,5,5,1.0,1.0,1.0,0.8800156712532043,0.1111111111111111,0.9802541732788086,0.0
162,5,5,0.8,0.8,0.8000000000000002,0.8870689868927002,0.25,0.9305022954940796,0.0
163,5,5,0.8,0.8,0.8000000000000002,0.9027460813522339,0.6666666666666666,0.9558640718460083,0.0
164,5,5,0.8,0.8,0.8000000000000002,0.882886528968811,0.6666666666666666,0.9103562831878662,0.0
165,5,5,1.0,1.0,1.0,0.8553978204727173,0.25,0.9552927017211914,0.0
166,5,5,0.8,0.8,0.8000000000000002,0.8239302635192871,0.25,0.8954635858535767,0.0
167,5,5,0.4,0.2,0.26666666666666666,0.7059276700019836,0.1111111111111111,0.786405086517334,0.0
168,5,5,1.0,0.8,0.888888888888889,0.8951374292373657,0.25,0.9366589188575745,0.0
169,5,5,0.8,0.8,0.8000000000000002,0.8361668586730957,0.1111111111111111,0.8995161652565002,0.0
170,5,5,1.0,0.8,0.888888888888889,0.953127920627594,0.6666666666666666,0.9561232328414917,0.0
171,5,5,1.0,0.8,0.888888888888889,0.8669730424880981,0.1111111111111111,0.923849880695343,0.0
172,5,5,0.6,0.6,0.6,0.8033576011657715,0.42857142857142855,0.909107506275177,0.0
173,5,5,0.8,0.6,0.6857142857142857,0.6757932901382446,0.0,0.7067736983299255,0.0
174,5,5,0.8,0.8,0.8000000000000002,0.856216311454773,0.6666666666666666,0.8225054144859314,0.0
175,5,5,0.8,0.8,0.8000000000000002,0.794118344783783,0.1111111111111111,0.890358567237854,0.0
176,5,5,0.8,0.8,0.8000000000000002,0.8946871161460876,0.6666666666666666,0.890430212020874,0.0
177,5,5,0.8,0.8,0.8000000000000002,0.8818134069442749,0.42857142857142855,0.9596585631370544,0.0
178,5,5,1.0,1.0,1.0,1.000000238418579,1.0,0.998669445514679,1.0
179,5,5,0.8,0.8,0.8000000000000002,0.8150707483291626,0.1111111111111111,0.9004234075546265,0.0
180,5,5,0.8,0.8,0.8000000000000002,0.8631405234336853,0.25,0.9395021200180054,0.0
181,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
